steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
240.0000,0.0000,-12.9000,240.0000,-12.9000,0.0000,-12.9000,-0.1150,0.1040
413.0000,1.0000,-21.5000,173.0000,-8.6000,0.0000,-8.6000,-0.1150,0.1040
542.0000,2.0000,-27.6000,129.0000,-6.1000,0.0000,-6.1000,-0.1150,0.1040
649.0000,3.0000,-34.2000,107.0000,-6.6000,0.0000,-6.1000,-0.1150,0.1040
801.0000,4.0000,-41.3000,152.0000,-7.1000,0.0000,-6.1000,-0.1150,0.1040
979.0000,5.0000,-55.5000,178.0000,-14.2000,0.0000,-6.1000,-0.1150,0.1040
1616.0000,6.0000,-74.1000,637.0000,-18.6000,0.0000,-6.1000,-0.1150,0.1040
1711.0000,7.0000,-82.2000,95.0000,-8.1000,0.0000,-6.1000,-0.1150,0.1040
2712.0000,8.0000,-88.9000,1001.0000,-6.7000,0.0000,-6.1000,-0.1150,0.1040
2859.0000,9.0000,-95.8000,147.0000,-6.9000,0.0000,-6.1000,-0.1150,0.1040
3172.0000,10.0000,-112.0000,313.0000,-16.2000,0.0000,-6.1000,0.0000,0.0000
3458.0000,11.0000,-125.4000,286.0000,-13.4000,0.0000,-6.1000,0.0000,0.0000
3685.0000,12.0000,-142.3000,227.0000,-16.9000,0.0000,-6.1000,0.0000,0.0000
4245.0000,13.0000,-160.9000,560.0000,-18.6000,0.0000,-6.1000,0.0000,0.0000
4346.0000,14.0000,-168.7000,101.0000,-7.8000,0.0000,-6.1000,0.0000,0.0000
4497.0000,15.0000,-172.6000,151.0000,-3.9000,0.0000,-3.9000,0.0000,0.0000
4649.0000,16.0000,-185.3000,152.0000,-12.7000,0.0000,-3.9000,0.0000,0.0000
5487.0000,17.0000,-218.0000,838.0000,-32.7000,0.0000,-3.9000,0.0000,0.0000
5585.0000,18.0000,-225.6000,98.0000,-7.6000,0.0000,-3.9000,0.0000,0.0000
5727.0000,19.0000,-233.0000,142.0000,-7.4000,0.0000,-3.9000,0.0000,0.0000
5954.0000,20.0000,-243.9000,227.0000,-10.9000,0.0000,-3.9000,-7.8250,0.2447
6079.0000,21.0000,-250.4000,125.0000,-6.5000,0.0000,-3.9000,-7.8250,0.2447
6353.0000,22.0000,-268.9000,274.0000,-18.5000,0.0000,-3.9000,-7.8250,0.2447
6476.0000,23.0000,-278.0000,123.0000,-9.1000,0.0000,-3.9000,-7.8250,0.2447
6782.0000,24.0000,-295.4000,306.0000,-17.4000,0.0000,-3.9000,-7.8250,0.2447
6973.0000,25.0000,-306.6000,191.0000,-11.2000,0.0000,-3.9000,-7.8250,0.2447
7809.0000,26.0000,-303.9000,836.0000,2.7000,21.0000,2.7000,-7.8250,0.2447
8084.0000,27.0000,-320.4000,275.0000,-16.5000,0.0000,2.7000,-7.8250,0.2447
8444.0000,28.0000,-328.6000,360.0000,-8.2000,0.0000,2.7000,-7.8250,0.2447
8593.0000,29.0000,-337.2000,149.0000,-8.6000,0.0000,2.7000,-7.8250,0.2447
8918.0000,30.0000,-353.7000,325.0000,-16.5000,0.0000,2.7000,-3.2550,18.4141
9570.0000,31.0000,-391.8000,652.0000,-38.1000,0.0000,2.7000,-3.2550,18.4141
9698.0000,32.0000,-398.5000,128.0000,-6.7000,0.0000,2.7000,-3.2550,18.4141
9969.0000,33.0000,-409.9000,271.0000,-11.4000,0.0000,2.7000,-3.2550,18.4141
