steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
389.0000,0.0000,-14.4000,389.0000,-14.4000,0.0000,-14.4000,-0.6300,1.0900
686.0000,1.0000,-18.1000,297.0000,-3.7000,0.0000,-3.7000,-0.6300,1.0900
831.0000,2.0000,-24.1000,145.0000,-6.0000,0.0000,-3.7000,-0.6300,1.0900
1062.0000,3.0000,-31.8000,231.0000,-7.7000,0.0000,-3.7000,-0.6300,1.0900
1277.0000,4.0000,-40.0000,215.0000,-8.2000,0.0000,-3.7000,-0.6300,1.0900
1495.0000,5.0000,-50.0000,218.0000,-10.0000,0.0000,-3.7000,-0.6300,1.0900
1887.0000,6.0000,-55.0000,392.0000,-5.0000,11.7000,-3.7000,-0.6300,1.0900
2266.0000,7.0000,-72.7000,379.0000,-17.7000,0.0000,-3.7000,-0.6300,1.0900
2825.0000,8.0000,-80.0000,559.0000,-7.3000,13.6000,-3.7000,-0.6300,1.0900
3016.0000,9.0000,-87.9000,191.0000,-7.9000,0.0000,-3.7000,-0.6300,1.0900
3256.0000,10.0000,-96.8000,240.0000,-8.9000,0.0000,-3.7000,-4.1200,0.0377
3424.0000,11.0000,-103.6000,168.0000,-6.8000,0.0000,-3.7000,-4.1200,0.0377
3548.0000,12.0000,-110.2000,124.0000,-6.6000,0.0000,-3.7000,-4.1200,0.0377
3665.0000,13.0000,-117.6000,117.0000,-7.4000,0.0000,-3.7000,-4.1200,0.0377
3921.0000,14.0000,-129.7000,256.0000,-12.1000,0.0000,-3.7000,-4.1200,0.0377
4145.0000,15.0000,-141.9000,224.0000,-12.2000,0.0000,-3.7000,-4.1200,0.0377
4607.0000,16.0000,-151.3000,462.0000,-9.4000,13.9000,-3.7000,-4.1200,0.0377
5127.0000,17.0000,-162.9000,520.0000,-11.6000,14.9000,-3.7000,-4.1200,0.0377
5661.0000,18.0000,-161.2000,534.0000,1.7000,25.0000,1.7000,-4.1200,0.0377
5931.0000,19.0000,-173.3000,270.0000,-12.1000,0.0000,1.7000,-4.1200,0.0377
6735.0000,20.0000,-201.7000,804.0000,-28.4000,0.0000,1.7000,-5.1750,0.1983
6911.0000,21.0000,-210.6000,176.0000,-8.9000,0.0000,1.7000,-5.1750,0.1983
7113.0000,22.0000,-219.5000,202.0000,-8.9000,0.0000,1.7000,-5.1750,0.1983
7263.0000,23.0000,-227.0000,150.0000,-7.5000,0.0000,1.7000,-5.1750,0.1983
7436.0000,24.0000,-235.3000,173.0000,-8.3000,0.0000,1.7000,-5.1750,0.1983
7577.0000,25.0000,-243.3000,141.0000,-8.0000,0.0000,1.7000,-5.1750,0.1983
8097.0000,26.0000,-268.4000,520.0000,-25.1000,0.0000,1.7000,-5.1750,0.1983
8204.0000,27.0000,-275.8000,107.0000,-7.4000,0.0000,1.7000,-5.1750,0.1983
8347.0000,28.0000,-282.5000,143.0000,-6.7000,0.0000,1.7000,-5.1750,0.1983
8454.0000,29.0000,-288.8000,107.0000,-6.3000,0.0000,1.7000,-5.1750,0.1983
8575.0000,30.0000,-296.6000,121.0000,-7.8000,0.0000,1.7000,-4.4850,5.3968
8720.0000,31.0000,-303.2000,145.0000,-6.6000,0.0000,1.7000,-4.4850,5.3968
8888.0000,32.0000,-312.9000,168.0000,-9.7000,0.0000,1.7000,-4.4850,5.3968
9070.0000,33.0000,-320.6000,182.0000,-7.7000,0.0000,1.7000,-4.4850,5.3968
9282.0000,34.0000,-329.2000,212.0000,-8.6000,0.0000,1.7000,-4.4850,5.3968
10283.0000,35.0000,-350.0000,1001.0000,-20.8000,29.6000,1.7000,-4.4850,5.3968
10895.0000,36.0000,-237.3000,612.0000,112.7000,132.9000,112.7000,-4.4850,5.3968
11665.0000,37.0000,-261.3000,770.0000,-24.0000,0.0000,112.7000,-4.4850,5.3968
12477.0000,38.0000,-279.4000,812.0000,-18.1000,14.8000,112.7000,-4.4850,5.3968
13478.0000,39.0000,-302.2000,1001.0000,-22.8000,15.0000,112.7000,-4.4850,5.3968
14479.0000,40.0000,-299.7000,1001.0000,2.5000,46.3000,112.7000,-12.9800,6.9898
15480.0000,41.0000,-301.1000,1001.0000,-1.4000,37.4000,112.7000,-12.9800,6.9898
16481.0000,42.0000,-283.6000,1001.0000,17.5000,59.2000,112.7000,-12.9800,6.9898
17482.0000,43.0000,-178.9000,1001.0000,104.7000,143.5000,112.7000,-12.9800,6.9898
18483.0000,44.0000,-240.3000,1001.0000,-61.4000,10.9000,112.7000,-12.9800,6.9898
19054.0000,45.0000,-253.8000,571.0000,-13.5000,20.8000,112.7000,-12.9800,6.9898
20055.0000,46.0000,-208.1000,1001.0000,45.7000,88.4000,112.7000,-12.9800,6.9898
20849.0000,47.0000,-167.0000,794.0000,41.1000,73.4000,112.7000,-12.9800,6.9898
21850.0000,48.0000,-61.1000,1001.0000,105.9000,147.7000,112.7000,-12.9800,6.9898
22851.0000,49.0000,59.8000,1001.0000,120.9000,158.1000,120.9000,-12.9800,6.9898
23852.0000,50.0000,163.3000,1001.0000,103.5000,151.4000,120.9000,19.4650,26.3024
24659.0000,51.0000,238.2000,807.0000,74.9000,110.2000,120.9000,19.4650,26.3024
25148.0000,52.0000,323.5000,489.0000,85.3000,105.5000,120.9000,19.4650,26.3024
25611.0000,53.0000,390.9000,463.0000,67.4000,85.0000,120.9000,19.4650,26.3024
26084.0000,54.0000,471.1000,473.0000,80.2000,98.2000,120.9000,19.4650,26.3024
27069.0000,55.0000,607.2000,985.0000,136.1000,177.6000,136.1000,19.4650,26.3024
28070.0000,56.0000,745.1000,1001.0000,137.9000,183.1000,137.9000,19.4650,26.3024
29071.0000,57.0000,883.4000,1001.0000,138.3000,181.9000,138.3000,19.4650,26.3024
30072.0000,58.0000,985.4000,1001.0000,102.0000,149.6000,138.3000,19.4650,26.3024
31073.0000,59.0000,1167.0000,1001.0000,181.6000,218.6000,181.6000,19.4650,26.3024
32074.0000,60.0000,1380.8000,1001.0000,213.8000,246.9000,213.8000,81.7525,63.0445
33075.0000,61.0000,1567.3000,1001.0000,186.5000,226.7000,213.8000,81.7525,63.0445
34076.0000,62.0000,1734.6000,1001.0000,167.3000,208.2000,213.8000,81.7525,63.0445
34353.0000,63.0000,1796.9000,277.0000,62.3000,73.9000,213.8000,81.7525,63.0445
35354.0000,64.0000,1924.0000,1001.0000,127.1000,169.1000,213.8000,81.7525,63.0445
36355.0000,65.0000,2138.5000,1001.0000,214.5000,256.1000,214.5000,81.7525,63.0445
37356.0000,66.0000,2335.6000,1001.0000,197.1000,240.0000,214.5000,81.7525,63.0445
38357.0000,67.0000,2555.0000,1001.0000,219.4000,259.1000,219.4000,81.7525,63.0445
39358.0000,68.0000,2733.8000,1001.0000,178.8000,221.0000,219.4000,81.7525,63.0445
40359.0000,69.0000,2941.5000,1001.0000,207.7000,251.6000,219.4000,81.7525,63.0445
41360.0000,70.0000,3188.8000,1001.0000,247.3000,287.7000,247.3000,257.6375,29.5514
