steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
241.0000,0.0000,-14.7000,241.0000,-14.7000,0.0000,-14.7000,-7.9750,0.2826
907.0000,1.0000,-17.5000,666.0000,-2.8000,0.0000,-2.8000,-7.9750,0.2826
1225.0000,2.0000,-19.6000,318.0000,-2.1000,0.0000,-2.1000,-7.9750,0.2826
1571.0000,3.0000,-27.9000,346.0000,-8.3000,0.0000,-2.1000,-7.9750,0.2826
1676.0000,4.0000,-35.8000,105.0000,-7.9000,0.0000,-2.1000,-7.9750,0.2826
1852.0000,5.0000,-45.2000,176.0000,-9.4000,0.0000,-2.1000,-7.9750,0.2826
2853.0000,6.0000,-93.6000,1001.0000,-48.4000,0.9000,-2.1000,-7.9750,0.2826
3067.0000,7.0000,-89.3000,214.0000,4.3000,21.6000,4.3000,-7.9750,0.2826
3173.0000,8.0000,-98.9000,106.0000,-9.6000,0.0000,4.3000,-7.9750,0.2826
3256.0000,9.0000,-107.2000,83.0000,-8.3000,0.0000,4.3000,-7.9750,0.2826
3447.0000,10.0000,-121.8000,191.0000,-14.6000,0.0000,4.3000,-8.1900,0.0641
3574.0000,11.0000,-129.6000,127.0000,-7.8000,0.0000,4.3000,-8.1900,0.0641
3702.0000,12.0000,-136.8000,128.0000,-7.2000,0.0000,4.3000,-8.1900,0.0641
3833.0000,13.0000,-149.4000,131.0000,-12.6000,0.0000,4.3000,-8.1900,0.0641
4084.0000,14.0000,-166.2000,251.0000,-16.8000,0.0000,4.3000,-8.1900,0.0641
4173.0000,15.0000,-175.1000,89.0000,-8.9000,0.0000,4.3000,-8.1900,0.0641
4254.0000,16.0000,-183.1000,81.0000,-8.0000,0.0000,4.3000,-8.1900,0.0641
4489.0000,17.0000,-197.6000,235.0000,-14.5000,0.0000,4.3000,-8.1900,0.0641
4599.0000,18.0000,-207.8000,110.0000,-10.2000,0.0000,4.3000,-8.1900,0.0641
5160.0000,19.0000,-255.7000,561.0000,-47.9000,0.0000,4.3000,-8.1900,0.0641
