steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
423.0000,0.0000,-20.7000,423.0000,-20.7000,0.0000,-20.7000,0.0000,0.0000
1173.0000,1.0000,-63.0000,750.0000,-42.3000,0.0000,-20.7000,0.0000,0.0000
1479.0000,2.0000,-76.9000,306.0000,-13.9000,0.0000,-13.9000,0.0000,0.0000
2026.0000,3.0000,-104.2000,547.0000,-27.3000,0.0000,-13.9000,0.0000,0.0000
2264.0000,4.0000,-115.5000,238.0000,-11.3000,0.0000,-11.3000,0.0000,0.0000
2534.0000,5.0000,-125.9000,270.0000,-10.4000,0.0000,-10.4000,0.0000,0.0000
2705.0000,6.0000,-133.0000,171.0000,-7.1000,0.0000,-7.1000,0.0000,0.0000
2949.0000,7.0000,-140.5000,244.0000,-7.5000,0.0000,-7.1000,0.0000,0.0000
3192.0000,8.0000,-148.7000,243.0000,-8.2000,0.0000,-7.1000,0.0000,0.0000
3739.0000,9.0000,-154.5000,547.0000,-5.8000,16.9000,-5.8000,0.0000,0.0000
3988.0000,10.0000,-166.8000,249.0000,-12.3000,0.0000,-5.8000,-2.5475,1.1788
4134.0000,11.0000,-172.6000,146.0000,-5.8000,0.0000,-5.8000,-2.5475,1.1788
4326.0000,12.0000,-180.9000,192.0000,-8.3000,0.0000,-5.8000,-2.5475,1.1788
4498.0000,13.0000,-188.2000,172.0000,-7.3000,0.0000,-5.8000,-2.5475,1.1788
4611.0000,14.0000,-196.7000,113.0000,-8.5000,0.0000,-5.8000,-2.5475,1.1788
4860.0000,15.0000,-209.8000,249.0000,-13.1000,0.0000,-5.8000,-2.5475,1.1788
5087.0000,16.0000,-220.8000,227.0000,-11.0000,0.0000,-5.8000,-2.5475,1.1788
5346.0000,17.0000,-234.0000,259.0000,-13.2000,0.0000,-5.8000,-2.5475,1.1788
5746.0000,18.0000,-255.3000,400.0000,-21.3000,0.0000,-5.8000,-2.5475,1.1788
6118.0000,19.0000,-276.5000,372.0000,-21.2000,0.0000,-5.8000,-2.5475,1.1788
6359.0000,20.0000,-285.2000,241.0000,-8.7000,0.0000,-5.8000,0.0000,0.0000
6602.0000,21.0000,-295.9000,243.0000,-10.7000,0.0000,-5.8000,0.0000,0.0000
6857.0000,22.0000,-307.2000,255.0000,-11.3000,0.0000,-5.8000,0.0000,0.0000
7055.0000,23.0000,-313.8000,198.0000,-6.6000,0.0000,-5.8000,0.0000,0.0000
7286.0000,24.0000,-324.1000,231.0000,-10.3000,0.0000,-5.8000,0.0000,0.0000
7872.0000,25.0000,-346.5000,586.0000,-22.4000,0.0000,-5.8000,0.0000,0.0000
8119.0000,26.0000,-356.2000,247.0000,-9.7000,0.0000,-5.8000,0.0000,0.0000
8519.0000,27.0000,-372.2000,400.0000,-16.0000,0.0000,-5.8000,0.0000,0.0000
9212.0000,28.0000,-380.5000,693.0000,-8.3000,20.1000,-5.8000,0.0000,0.0000
9477.0000,29.0000,-395.0000,265.0000,-14.5000,0.0000,-5.8000,0.0000,0.0000
9727.0000,30.0000,-407.0000,250.0000,-12.0000,0.0000,-5.8000,-0.7600,0.3007
10454.0000,31.0000,-423.0000,727.0000,-16.0000,11.6000,-5.8000,-0.7600,0.3007
10740.0000,32.0000,-436.3000,286.0000,-13.3000,0.0000,-5.8000,-0.7600,0.3007
11158.0000,33.0000,-451.5000,418.0000,-15.2000,6.9000,-5.8000,-0.7600,0.3007
12159.0000,34.0000,-493.6000,1001.0000,-42.1000,0.0000,-5.8000,-0.7600,0.3007
12963.0000,35.0000,-531.7000,804.0000,-38.1000,0.0000,-5.8000,-0.7600,0.3007
13539.0000,36.0000,-558.6000,576.0000,-26.9000,0.0000,-5.8000,-0.7600,0.3007
14540.0000,37.0000,-605.0000,1001.0000,-46.4000,0.0000,-5.8000,-0.7600,0.3007
