steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
207.0000,0.0000,-13.1000,207.0000,-13.1000,0.0000,-13.1000,-4.3200,0.0837
591.0000,1.0000,-22.2000,384.0000,-9.1000,12.9000,-9.1000,-4.3200,0.0837
1592.0000,2.0000,-37.7000,1001.0000,-15.5000,0.0000,-9.1000,-4.3200,0.0837
1707.0000,3.0000,-44.2000,115.0000,-6.5000,0.0000,-6.5000,-4.3200,0.0837
1806.0000,4.0000,-54.1000,99.0000,-9.9000,0.0000,-6.5000,-4.3200,0.0837
1942.0000,5.0000,-63.6000,136.0000,-9.5000,0.0000,-6.5000,-4.3200,0.0837
2039.0000,6.0000,-73.1000,97.0000,-9.5000,0.0000,-6.5000,-4.3200,0.0837
2225.0000,7.0000,-78.5000,186.0000,-5.4000,0.0000,-5.4000,-4.3200,0.0837
2789.0000,8.0000,-94.0000,564.0000,-15.5000,0.0000,-5.4000,-4.3200,0.0837
3213.0000,9.0000,-113.6000,424.0000,-19.6000,0.0000,-5.4000,-4.3200,0.0837
3379.0000,10.0000,-118.5000,166.0000,-4.9000,0.0000,-4.9000,-8.9400,0.3362
3585.0000,11.0000,-120.7000,206.0000,-2.2000,0.0000,-2.2000,-8.9400,0.3362
3738.0000,12.0000,-126.9000,153.0000,-6.2000,0.0000,-2.2000,-8.9400,0.3362
3910.0000,13.0000,-131.4000,172.0000,-4.5000,0.0000,-2.2000,-8.9400,0.3362
4055.0000,14.0000,-138.8000,145.0000,-7.4000,0.0000,-2.2000,-8.9400,0.3362
4214.0000,15.0000,-146.4000,159.0000,-7.6000,0.0000,-2.2000,-8.9400,0.3362
4396.0000,16.0000,-153.7000,182.0000,-7.3000,0.0000,-2.2000,-8.9400,0.3362
4526.0000,17.0000,-159.0000,130.0000,-5.3000,0.0000,-2.2000,-8.9400,0.3362
4764.0000,18.0000,-166.6000,238.0000,-7.6000,0.0000,-2.2000,-8.9400,0.3362
4894.0000,19.0000,-171.9000,130.0000,-5.3000,0.0000,-2.2000,-8.9400,0.3362
5000.0000,20.0000,-178.3000,106.0000,-6.4000,0.0000,-2.2000,-11.5400,25.3540
5500.0000,21.0000,-179.5000,500.0000,-1.2000,0.0000,-1.2000,-11.5400,25.3540
5893.0000,22.0000,-188.4000,393.0000,-8.9000,11.9000,-1.2000,-11.5400,25.3540
6449.0000,23.0000,-210.1000,556.0000,-21.7000,0.0000,-1.2000,-11.5400,25.3540
6696.0000,24.0000,-216.5000,247.0000,-6.4000,8.0000,-1.2000,-11.5400,25.3540
6927.0000,25.0000,-205.3000,231.0000,11.2000,27.9000,11.2000,-11.5400,25.3540
7110.0000,26.0000,-211.2000,183.0000,-5.9000,0.0000,11.2000,-11.5400,25.3540
7611.0000,27.0000,-211.2000,501.0000,-0.0000,24.8000,11.2000,-11.5400,25.3540
8021.0000,28.0000,-233.1000,410.0000,-21.9000,0.0000,11.2000,-11.5400,25.3540
8259.0000,29.0000,-240.9000,238.0000,-7.8000,0.0000,11.2000,-11.5400,25.3540
8366.0000,30.0000,-249.9000,107.0000,-9.0000,0.0000,11.2000,17.7400,5.4238
8652.0000,31.0000,-272.7000,286.0000,-22.8000,0.0000,11.2000,17.7400,5.4238
9139.0000,32.0000,-288.6000,487.0000,-15.9000,0.0000,11.2000,17.7400,5.4238
9280.0000,33.0000,-299.8000,141.0000,-11.2000,0.0000,11.2000,17.7400,5.4238
9428.0000,34.0000,-307.0000,148.0000,-7.2000,0.0000,11.2000,17.7400,5.4238
9695.0000,35.0000,-328.0000,267.0000,-21.0000,0.0000,11.2000,17.7400,5.4238
10159.0000,36.0000,-345.9000,464.0000,-17.9000,0.0000,11.2000,17.7400,5.4238
10688.0000,37.0000,-366.6000,529.0000,-20.7000,0.0000,11.2000,17.7400,5.4238
10914.0000,38.0000,-379.1000,226.0000,-12.5000,0.0000,11.2000,17.7400,5.4238
11051.0000,39.0000,-385.9000,137.0000,-6.8000,0.0000,11.2000,17.7400,5.4238
11954.0000,40.0000,-380.8000,903.0000,5.1000,42.0000,11.2000,-4.9000,4.3336
12068.0000,41.0000,-388.1000,114.0000,-7.3000,0.0000,11.2000,-4.9000,4.3336
12396.0000,42.0000,-404.4000,328.0000,-16.3000,0.0000,11.2000,-4.9000,4.3336
12938.0000,43.0000,-438.3000,542.0000,-33.9000,0.0000,11.2000,-4.9000,4.3336
13075.0000,44.0000,-444.2000,137.0000,-5.9000,0.0000,11.2000,-4.9000,4.3336
13340.0000,45.0000,-456.2000,265.0000,-12.0000,0.0000,11.2000,-4.9000,4.3336
13885.0000,46.0000,-464.8000,545.0000,-8.6000,22.0000,11.2000,-4.9000,4.3336
14094.0000,47.0000,-479.0000,209.0000,-14.2000,0.0000,11.2000,-4.9000,4.3336
14621.0000,48.0000,-497.6000,527.0000,-18.6000,0.0000,11.2000,-4.9000,4.3336
14908.0000,49.0000,-498.8000,287.0000,-1.2000,13.0000,11.2000,-4.9000,4.3336
15375.0000,50.0000,-518.8000,467.0000,-20.0000,0.0000,11.2000,-8.2200,2.4692
15781.0000,51.0000,-524.9000,406.0000,-6.1000,14.0000,11.2000,-8.2200,2.4692
16782.0000,52.0000,-561.0000,1001.0000,-36.1000,26.9000,11.2000,-8.2200,2.4692
17548.0000,53.0000,-596.0000,766.0000,-35.0000,14.9000,11.2000,-8.2200,2.4692
18337.0000,54.0000,-633.7000,789.0000,-37.7000,0.0000,11.2000,-8.2200,2.4692
18771.0000,55.0000,-643.0000,434.0000,-9.3000,12.1000,11.2000,-8.2200,2.4692
19373.0000,56.0000,-649.0000,602.0000,-6.0000,22.0000,11.2000,-8.2200,2.4692
19623.0000,57.0000,-662.8000,250.0000,-13.8000,0.0000,11.2000,-8.2200,2.4692
19884.0000,58.0000,-676.9000,261.0000,-14.1000,0.0000,11.2000,-8.2200,2.4692
20347.0000,59.0000,-676.3000,463.0000,0.6000,26.2000,11.2000,-8.2200,2.4692
21348.0000,60.0000,-700.7000,1001.0000,-24.4000,0.0000,11.2000,51.3000,33.3067
22349.0000,61.0000,-700.4000,1001.0000,0.3000,54.4000,11.2000,51.3000,33.3067
22466.0000,62.0000,-706.8000,117.0000,-6.4000,0.0000,11.2000,51.3000,33.3067
22824.0000,63.0000,-688.8000,358.0000,18.0000,39.2000,18.0000,51.3000,33.3067
23139.0000,64.0000,-707.6000,315.0000,-18.8000,0.0000,18.0000,51.3000,33.3067
24091.0000,65.0000,-763.0000,952.0000,-55.4000,18.3000,18.0000,51.3000,33.3067
24425.0000,66.0000,-731.2000,334.0000,31.8000,48.4000,31.8000,51.3000,33.3067
25047.0000,67.0000,-744.2000,622.0000,-13.0000,13.3000,31.8000,51.3000,33.3067
25653.0000,68.0000,-743.5000,606.0000,0.7000,37.3000,31.8000,51.3000,33.3067
26654.0000,69.0000,-592.8000,1001.0000,150.7000,194.7000,150.7000,51.3000,33.3067
27122.0000,70.0000,-624.9000,468.0000,-32.1000,0.0000,150.7000,143.9200,83.8454
28123.0000,71.0000,-669.4000,1001.0000,-44.5000,0.0000,150.7000,143.9200,83.8454
29124.0000,72.0000,-620.3000,1001.0000,49.1000,81.6000,150.7000,143.9200,83.8454
30125.0000,73.0000,-604.7000,1001.0000,15.6000,63.9000,150.7000,143.9200,83.8454
30554.0000,74.0000,-577.6000,429.0000,27.1000,48.4000,150.7000,143.9200,83.8454
31213.0000,75.0000,-566.0000,659.0000,11.6000,45.9000,150.7000,143.9200,83.8454
32214.0000,76.0000,-581.9000,1001.0000,-15.9000,44.1000,150.7000,143.9200,83.8454
33215.0000,77.0000,-477.8000,1001.0000,104.1000,151.8000,150.7000,143.9200,83.8454
34216.0000,78.0000,-429.4000,1001.0000,48.4000,92.1000,150.7000,143.9200,83.8454
34802.0000,79.0000,-312.3000,586.0000,117.1000,134.8000,150.7000,143.9200,83.8454
35320.0000,80.0000,-198.9000,518.0000,113.4000,138.7000,150.7000,0.0000,0.0000
36321.0000,81.0000,-119.8000,1001.0000,79.1000,129.7000,150.7000,0.0000,0.0000
37322.0000,82.0000,-90.8000,1001.0000,29.0000,81.8000,150.7000,0.0000,0.0000
38323.0000,83.0000,-37.2000,1001.0000,53.6000,102.9000,150.7000,0.0000,0.0000
38623.0000,84.0000,29.5000,300.0000,66.7000,81.5000,150.7000,0.0000,0.0000
39624.0000,85.0000,120.5000,1001.0000,91.0000,145.2000,150.7000,0.0000,0.0000
40000.0000,86.0000,128.0000,376.0000,7.5000,30.9000,150.7000,0.0000,0.0000
41001.0000,87.0000,130.2000,1001.0000,2.2000,56.2000,150.7000,0.0000,0.0000
42002.0000,88.0000,284.3000,1001.0000,154.1000,198.4000,154.1000,0.0000,0.0000
43003.0000,89.0000,447.5000,1001.0000,163.2000,217.4000,163.2000,0.0000,0.0000
44004.0000,90.0000,379.0000,1001.0000,-68.5000,0.0000,163.2000,49.4600,46.4883
