steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
207.0000,0.0000,-13.1000,207.0000,-13.1000,0.0000,-13.1000,-4.8200,1.7047
638.0000,1.0000,-43.5000,431.0000,-30.4000,0.0000,-13.1000,-4.8200,1.7047
881.0000,2.0000,-49.5000,243.0000,-6.0000,0.0000,-6.0000,-4.8200,1.7047
1156.0000,3.0000,-58.1000,275.0000,-8.6000,0.0000,-6.0000,-4.8200,1.7047
1241.0000,4.0000,-65.8000,85.0000,-7.7000,0.0000,-6.0000,-4.8200,1.7047
1327.0000,5.0000,-73.2000,86.0000,-7.4000,0.0000,-6.0000,-4.8200,1.7047
1986.0000,6.0000,-79.9000,659.0000,-6.7000,0.0000,-6.0000,-4.8200,1.7047
2102.0000,7.0000,-85.3000,116.0000,-5.4000,0.0000,-5.4000,-4.8200,1.7047
2360.0000,8.0000,-94.1000,258.0000,-8.8000,0.0000,-5.4000,-4.8200,1.7047
2735.0000,9.0000,-116.5000,375.0000,-22.4000,0.0000,-5.4000,-4.8200,1.7047
2889.0000,10.0000,-121.5000,154.0000,-5.0000,0.0000,-5.0000,-1.6550,0.9506
3377.0000,11.0000,-133.9000,488.0000,-12.4000,0.0000,-5.0000,-1.6550,0.9506
3490.0000,12.0000,-140.7000,113.0000,-6.8000,0.0000,-5.0000,-1.6550,0.9506
3641.0000,13.0000,-144.3000,151.0000,-3.6000,0.0000,-3.6000,-1.6550,0.9506
3801.0000,14.0000,-151.5000,160.0000,-7.2000,0.0000,-3.6000,-1.6550,0.9506
4227.0000,15.0000,-162.6000,426.0000,-11.1000,4.0000,-3.6000,-1.6550,0.9506
4357.0000,16.0000,-169.7000,130.0000,-7.1000,0.0000,-3.6000,-1.6550,0.9506
4785.0000,17.0000,-166.6000,428.0000,3.1000,13.9000,3.1000,-1.6550,0.9506
4883.0000,18.0000,-172.7000,98.0000,-6.1000,0.0000,3.1000,-1.6550,0.9506
5128.0000,19.0000,-182.3000,245.0000,-9.6000,0.0000,3.1000,-1.6550,0.9506
5383.0000,20.0000,-189.9000,255.0000,-7.6000,0.0000,3.1000,-5.6400,0.1231
5483.0000,21.0000,-197.4000,100.0000,-7.5000,0.0000,3.1000,-5.6400,0.1231
5586.0000,22.0000,-205.0000,103.0000,-7.6000,0.0000,3.1000,-5.6400,0.1231
5724.0000,23.0000,-213.1000,138.0000,-8.1000,0.0000,3.1000,-5.6400,0.1231
6320.0000,24.0000,-245.1000,596.0000,-32.0000,0.0000,3.1000,-5.6400,0.1231
6467.0000,25.0000,-254.0000,147.0000,-8.9000,0.0000,3.1000,-5.6400,0.1231
6578.0000,26.0000,-261.2000,111.0000,-7.2000,0.0000,3.1000,-5.6400,0.1231
6699.0000,27.0000,-271.9000,121.0000,-10.7000,0.0000,3.1000,-5.6400,0.1231
6971.0000,28.0000,-287.7000,272.0000,-15.8000,0.0000,3.1000,-5.6400,0.1231
7098.0000,29.0000,-296.2000,127.0000,-8.5000,0.0000,3.1000,-5.6400,0.1231
7233.0000,30.0000,-304.1000,135.0000,-7.9000,0.0000,3.1000,-10.9550,0.2743
7571.0000,31.0000,-329.7000,338.0000,-25.6000,0.0000,3.1000,-10.9550,0.2743
7875.0000,32.0000,-348.2000,304.0000,-18.5000,0.0000,3.1000,-10.9550,0.2743
8396.0000,33.0000,-370.0000,521.0000,-21.8000,0.0000,3.1000,-10.9550,0.2743
