steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
263.0000,0.0000,-15.2000,263.0000,-15.2000,0.0000,-15.2000,-7.7800,0.3033
683.0000,1.0000,-15.4000,420.0000,-0.2000,12.9000,-0.2000,-7.7800,0.3033
945.0000,2.0000,-25.5000,262.0000,-10.1000,0.0000,-0.2000,-7.7800,0.3033
1193.0000,3.0000,-33.4000,248.0000,-7.9000,0.0000,-0.2000,-7.7800,0.3033
1361.0000,4.0000,-43.1000,168.0000,-9.7000,0.0000,-0.2000,-7.7800,0.3033
1852.0000,5.0000,-37.5000,491.0000,5.6000,17.0000,5.6000,-7.7800,0.3033
2122.0000,6.0000,-50.3000,270.0000,-12.8000,0.0000,5.6000,-7.7800,0.3033
2451.0000,7.0000,-74.6000,329.0000,-24.3000,0.0000,5.6000,-7.7800,0.3033
2652.0000,8.0000,-87.8000,201.0000,-13.2000,0.0000,5.6000,-7.7800,0.3033
2995.0000,9.0000,-109.9000,343.0000,-22.1000,0.0000,5.6000,-7.7800,0.3033
3111.0000,10.0000,-116.3000,116.0000,-6.4000,0.0000,5.6000,-9.9800,0.1304
3272.0000,11.0000,-126.5000,161.0000,-10.2000,0.0000,5.6000,-9.9800,0.1304
3515.0000,12.0000,-137.6000,243.0000,-11.1000,0.0000,5.6000,-9.9800,0.1304
4077.0000,13.0000,-166.0000,562.0000,-28.4000,0.0000,5.6000,-9.9800,0.1304
4280.0000,14.0000,-180.7000,203.0000,-14.7000,0.0000,5.6000,-9.9800,0.1304
4776.0000,15.0000,-200.6000,496.0000,-19.9000,0.0000,5.6000,-9.9800,0.1304
4858.0000,16.0000,-208.5000,82.0000,-7.9000,0.0000,5.6000,-9.9800,0.1304
5313.0000,17.0000,-238.2000,455.0000,-29.7000,0.0000,5.6000,-9.9800,0.1304
5704.0000,18.0000,-259.4000,391.0000,-21.2000,0.0000,5.6000,-9.9800,0.1304
5805.0000,19.0000,-266.3000,101.0000,-6.9000,0.0000,5.6000,-9.9800,0.1304
5894.0000,20.0000,-275.2000,89.0000,-8.9000,0.0000,5.6000,-8.2000,0.0707
5981.0000,21.0000,-283.1000,87.0000,-7.9000,0.0000,5.6000,-8.2000,0.0707
6081.0000,22.0000,-293.1000,100.0000,-10.0000,0.0000,5.6000,-8.2000,0.0707
6166.0000,23.0000,-299.3000,85.0000,-6.2000,0.0000,5.6000,-8.2000,0.0707
6261.0000,24.0000,-308.8000,95.0000,-9.5000,0.0000,5.6000,-8.2000,0.0707
6363.0000,25.0000,-318.9000,102.0000,-10.1000,0.0000,5.6000,-8.2000,0.0707
6445.0000,26.0000,-327.1000,82.0000,-8.2000,0.0000,5.6000,-8.2000,0.0707
6528.0000,27.0000,-333.7000,83.0000,-6.6000,0.0000,5.6000,-8.2000,0.0707
6884.0000,28.0000,-368.5000,356.0000,-34.8000,0.0000,5.6000,-8.2000,0.0707
6971.0000,29.0000,-377.2000,87.0000,-8.7000,0.0000,5.6000,-8.2000,0.0707
7109.0000,30.0000,-384.1000,138.0000,-6.9000,0.0000,5.6000,-7.6400,0.6768
7320.0000,31.0000,-405.2000,211.0000,-21.1000,0.0000,5.6000,-7.6400,0.6768
7407.0000,32.0000,-413.9000,87.0000,-8.7000,0.0000,5.6000,-7.6400,0.6768
7489.0000,33.0000,-422.1000,82.0000,-8.2000,0.0000,5.6000,-7.6400,0.6768
7577.0000,34.0000,-430.9000,88.0000,-8.8000,0.0000,5.6000,-7.6400,0.6768
8264.0000,35.0000,-472.6000,687.0000,-41.7000,0.0000,5.6000,-7.6400,0.6768
8486.0000,36.0000,-484.5000,222.0000,-11.9000,0.0000,5.6000,-7.6400,0.6768
8748.0000,37.0000,-492.5000,262.0000,-8.0000,0.0000,5.6000,-7.6400,0.6768
9201.0000,38.0000,-531.0000,453.0000,-38.5000,0.0000,5.6000,-7.6400,0.6768
9422.0000,39.0000,-540.5000,221.0000,-9.5000,0.0000,5.6000,-7.6400,0.6768
9868.0000,40.0000,-548.3000,446.0000,-7.8000,0.0000,5.6000,-9.2200,0.1789
9975.0000,41.0000,-557.5000,107.0000,-9.2000,0.0000,5.6000,-9.2200,0.1789
10240.0000,42.0000,-584.0000,265.0000,-26.5000,0.0000,5.6000,-9.2200,0.1789
10321.0000,43.0000,-592.1000,81.0000,-8.1000,0.0000,5.6000,-9.2200,0.1789
10665.0000,44.0000,-617.0000,344.0000,-24.9000,0.0000,5.6000,-9.2200,0.1789
10958.0000,45.0000,-637.2000,293.0000,-20.2000,0.0000,5.6000,-9.2200,0.1789
11041.0000,46.0000,-645.5000,83.0000,-8.3000,0.0000,5.6000,-9.2200,0.1789
11193.0000,47.0000,-660.7000,152.0000,-15.2000,0.0000,5.6000,-9.2200,0.1789
11477.0000,48.0000,-686.7000,284.0000,-26.0000,0.0000,5.6000,-9.2200,0.1789
11634.0000,49.0000,-702.4000,157.0000,-15.7000,0.0000,5.6000,-9.2200,0.1789
12635.0000,50.0000,-775.4000,1001.0000,-73.0000,0.0000,5.6000,-9.7000,0.1414
12721.0000,51.0000,-784.0000,86.0000,-8.6000,0.0000,5.6000,-9.7000,0.1414
12899.0000,52.0000,-791.1000,178.0000,-7.1000,0.0000,5.6000,-9.7000,0.1414
13575.0000,53.0000,-799.3000,676.0000,-8.2000,23.6000,5.6000,-9.7000,0.1414
13942.0000,54.0000,-829.3000,367.0000,-30.0000,0.0000,5.6000,-9.7000,0.1414
14243.0000,55.0000,-838.8000,301.0000,-9.5000,0.0000,5.6000,-9.7000,0.1414
14479.0000,56.0000,-844.0000,236.0000,-5.2000,0.0000,5.6000,-9.7000,0.1414
15138.0000,57.0000,-847.9000,659.0000,-3.9000,19.9000,5.6000,-9.7000,0.1414
15432.0000,58.0000,-862.6000,294.0000,-14.7000,0.0000,5.6000,-9.7000,0.1414
15705.0000,59.0000,-869.4000,273.0000,-6.8000,0.0000,5.6000,-9.7000,0.1414
16036.0000,60.0000,-892.8000,331.0000,-23.4000,0.0000,5.6000,-23.9000,6.5525
16937.0000,61.0000,-941.1000,901.0000,-48.3000,0.0000,5.6000,-23.9000,6.5525
17527.0000,62.0000,-996.9000,590.0000,-55.8000,0.0000,5.6000,-23.9000,6.5525
17838.0000,63.0000,-1012.4000,311.0000,-15.5000,0.0000,5.6000,-23.9000,6.5525
18839.0000,64.0000,-1079.8000,1001.0000,-67.4000,0.0000,5.6000,-23.9000,6.5525
19237.0000,65.0000,-1109.7000,398.0000,-29.9000,0.0000,5.6000,-23.9000,6.5525
19443.0000,66.0000,-1128.7000,206.0000,-19.0000,0.0000,5.6000,-23.9000,6.5525
19601.0000,67.0000,-1135.6000,158.0000,-6.9000,0.0000,5.6000,-23.9000,6.5525
20145.0000,68.0000,-1170.0000,544.0000,-34.4000,0.0000,5.6000,-23.9000,6.5525
21146.0000,69.0000,-1236.8000,1001.0000,-66.8000,0.0000,5.6000,-23.9000,6.5525
21856.0000,70.0000,-1288.7000,710.0000,-51.9000,0.0000,5.6000,-92.9000,3.7014
22272.0000,71.0000,-1308.7000,416.0000,-20.0000,0.0000,5.6000,-92.9000,3.7014
23273.0000,72.0000,-1401.8000,1001.0000,-93.1000,0.0000,5.6000,-92.9000,3.7014
23972.0000,73.0000,-1441.9000,699.0000,-40.1000,0.0000,5.6000,-92.9000,3.7014
24560.0000,74.0000,-1475.0000,588.0000,-33.1000,0.0000,5.6000,-92.9000,3.7014
25096.0000,75.0000,-1512.0000,536.0000,-37.0000,0.0000,5.6000,-92.9000,3.7014
