steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
351.0000,0.0000,-11.1000,351.0000,-11.1000,0.0000,-11.1000,-0.4600,1.0286
1352.0000,1.0000,-21.7000,1001.0000,-10.6000,0.0000,-10.6000,-0.4600,1.0286
2353.0000,2.0000,-23.8000,1001.0000,-2.1000,0.0000,-2.1000,-0.4600,1.0286
2495.0000,3.0000,-32.0000,142.0000,-8.2000,0.0000,-2.1000,-0.4600,1.0286
2594.0000,4.0000,-37.3000,99.0000,-5.3000,0.0000,-2.1000,-0.4600,1.0286
2771.0000,5.0000,-51.6000,177.0000,-14.3000,0.0000,-2.1000,-0.4600,1.0286
2858.0000,6.0000,-60.3000,87.0000,-8.7000,0.0000,-2.1000,-0.4600,1.0286
3162.0000,7.0000,-66.5000,304.0000,-6.2000,0.0000,-2.1000,-0.4600,1.0286
3276.0000,8.0000,-77.9000,114.0000,-11.4000,0.0000,-2.1000,-0.4600,1.0286
3372.0000,9.0000,-85.7000,96.0000,-7.8000,0.0000,-2.1000,-0.4600,1.0286
3481.0000,10.0000,-94.2000,109.0000,-8.5000,0.0000,-2.1000,-11.6000,0.3391
3587.0000,11.0000,-101.5000,106.0000,-7.3000,0.0000,-2.1000,-11.6000,0.3391
4588.0000,12.0000,-101.6000,1001.0000,-0.1000,0.0000,-0.1000,-11.6000,0.3391
5589.0000,13.0000,-158.9000,1001.0000,-57.3000,0.0000,-0.1000,-11.6000,0.3391
5701.0000,14.0000,-170.1000,112.0000,-11.2000,0.0000,-0.1000,-11.6000,0.3391
5788.0000,15.0000,-178.8000,87.0000,-8.7000,0.0000,-0.1000,-11.6000,0.3391
6075.0000,16.0000,-199.0000,287.0000,-20.2000,0.0000,-0.1000,-11.6000,0.3391
6181.0000,17.0000,-209.5000,106.0000,-10.5000,0.0000,-0.1000,-11.6000,0.3391
6289.0000,18.0000,-218.1000,108.0000,-8.6000,0.0000,-0.1000,-11.6000,0.3391
6398.0000,19.0000,-225.6000,109.0000,-7.5000,0.0000,-0.1000,-11.6000,0.3391
6500.0000,20.0000,-230.3000,102.0000,-4.7000,0.0000,-0.1000,-5.1400,0.1140
6626.0000,21.0000,-240.1000,126.0000,-9.8000,0.0000,-0.1000,-5.1400,0.1140
6786.0000,22.0000,-245.8000,160.0000,-5.7000,0.0000,-0.1000,-5.1400,0.1140
6911.0000,23.0000,-256.2000,125.0000,-10.4000,0.0000,-0.1000,-5.1400,0.1140
7029.0000,24.0000,-263.0000,118.0000,-6.8000,0.0000,-0.1000,-5.1400,0.1140
7447.0000,25.0000,-270.1000,418.0000,-7.1000,0.0000,-0.1000,-5.1400,0.1140
7824.0000,26.0000,-282.4000,377.0000,-12.3000,0.0000,-0.1000,-5.1400,0.1140
