steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
967.0000,0.0000,-50.2000,967.0000,-50.2000,0.0000,-50.2000,-8.2400,0.0548
1074.0000,1.0000,-57.8000,107.0000,-7.6000,0.0000,-7.6000,-8.2400,0.0548
1176.0000,2.0000,-62.9000,102.0000,-5.1000,0.0000,-5.1000,-8.2400,0.0548
1497.0000,3.0000,-77.7000,321.0000,-14.8000,0.0000,-5.1000,-8.2400,0.0548
1756.0000,4.0000,-102.3000,259.0000,-24.6000,0.0000,-5.1000,-8.2400,0.0548
1876.0000,5.0000,-112.9000,120.0000,-10.6000,0.0000,-5.1000,-8.2400,0.0548
2175.0000,6.0000,-116.0000,299.0000,-3.1000,0.0000,-3.1000,-8.2400,0.0548
2267.0000,7.0000,-123.3000,92.0000,-7.3000,0.0000,-3.1000,-8.2400,0.0548
2612.0000,8.0000,-144.1000,345.0000,-20.8000,0.0000,-3.1000,-8.2400,0.0548
2779.0000,9.0000,-152.0000,167.0000,-7.9000,0.0000,-3.1000,-8.2400,0.0548
2950.0000,10.0000,-160.8000,171.0000,-8.8000,0.0000,-3.1000,-12.4800,20.5153
3351.0000,11.0000,-184.6000,401.0000,-23.8000,0.0000,-3.1000,-12.4800,20.5153
3496.0000,12.0000,-194.1000,145.0000,-9.5000,0.0000,-3.1000,-12.4800,20.5153
3631.0000,13.0000,-201.1000,135.0000,-7.0000,0.0000,-3.1000,-12.4800,20.5153
3764.0000,14.0000,-209.8000,133.0000,-8.7000,0.0000,-3.1000,-12.4800,20.5153
3862.0000,15.0000,-217.9000,98.0000,-8.1000,0.0000,-3.1000,-12.4800,20.5153
4392.0000,16.0000,-238.5000,530.0000,-20.6000,13.6000,-3.1000,-12.4800,20.5153
4515.0000,17.0000,-245.1000,123.0000,-6.6000,0.0000,-3.1000,-12.4800,20.5153
4670.0000,18.0000,-257.5000,155.0000,-12.4000,0.0000,-3.1000,-12.4800,20.5153
4778.0000,19.0000,-265.1000,108.0000,-7.6000,0.0000,-3.1000,-12.4800,20.5153
4860.0000,20.0000,-273.3000,82.0000,-8.2000,0.0000,-3.1000,-11.4000,2.5836
5090.0000,21.0000,-290.6000,230.0000,-17.3000,0.0000,-3.1000,-11.4000,2.5836
5184.0000,22.0000,-298.0000,94.0000,-7.4000,0.0000,-3.1000,-11.4000,2.5836
5421.0000,23.0000,-309.9000,237.0000,-11.9000,0.0000,-3.1000,-11.4000,2.5836
5525.0000,24.0000,-315.4000,104.0000,-5.5000,0.0000,-3.1000,-11.4000,2.5836
5610.0000,25.0000,-323.1000,85.0000,-7.7000,0.0000,-3.1000,-11.4000,2.5836
