steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
244.0000,0.0000,-12.5000,244.0000,-12.5000,0.0000,-12.5000,-3.7400,0.1949
394.0000,1.0000,-15.8000,150.0000,-3.3000,0.0000,-3.3000,-3.7400,0.1949
548.0000,2.0000,-19.1000,154.0000,-3.3000,0.0000,-3.3000,-3.7400,0.1949
715.0000,3.0000,-22.3000,167.0000,-3.2000,0.0000,-3.2000,-3.7400,0.1949
873.0000,4.0000,-25.2000,158.0000,-2.9000,0.0000,-2.9000,-3.7400,0.1949
1045.0000,5.0000,-28.0000,172.0000,-2.8000,0.0000,-2.8000,-3.7400,0.1949
2046.0000,6.0000,-29.0000,1001.0000,-1.0000,0.0000,-1.0000,-3.7400,0.1949
3047.0000,7.0000,-29.1000,1001.0000,-0.1000,0.0000,-0.1000,-3.7400,0.1949
3834.0000,8.0000,-30.1000,787.0000,-1.0000,0.0000,-0.1000,-3.7400,0.1949
4835.0000,9.0000,-30.3000,1001.0000,-0.2000,0.0000,-0.1000,-3.7400,0.1949
5836.0000,10.0000,-30.6000,1001.0000,-0.3000,0.0000,-0.1000,0.0000,0.0000
6837.0000,11.0000,-30.6000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7838.0000,12.0000,-31.0000,1001.0000,-0.4000,0.0000,0.0000,0.0000,0.0000
8839.0000,13.0000,-31.1000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
9840.0000,14.0000,-31.1000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10841.0000,15.0000,-31.3000,1001.0000,-0.2000,0.0000,0.0000,0.0000,0.0000
11842.0000,16.0000,-31.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12843.0000,17.0000,-31.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13844.0000,18.0000,-31.4000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
14845.0000,19.0000,-31.4000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15846.0000,20.0000,-31.5000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
16847.0000,21.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17848.0000,22.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18849.0000,23.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19850.0000,24.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20851.0000,25.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21852.0000,26.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22853.0000,27.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23854.0000,28.0000,-31.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
24855.0000,29.0000,-31.6000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
25856.0000,30.0000,-31.6000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26857.0000,31.0000,-31.6000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27858.0000,32.0000,-31.6000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28859.0000,33.0000,-31.6000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29860.0000,34.0000,-31.7000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
30861.0000,35.0000,-31.8000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
31862.0000,36.0000,-31.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
32863.0000,37.0000,-31.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
33864.0000,38.0000,-31.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
34865.0000,39.0000,-31.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
35866.0000,40.0000,-31.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
