steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
244.0000,0.0000,-14.5000,244.0000,-14.5000,0.0000,-14.5000,-7.8400,0.1759
477.0000,1.0000,-21.8000,233.0000,-7.3000,0.0000,-7.3000,-7.8400,0.1759
788.0000,2.0000,-29.1000,311.0000,-7.3000,0.0000,-7.3000,-7.8400,0.1759
1349.0000,3.0000,-20.8000,561.0000,8.3000,30.6000,8.3000,-7.8400,0.1759
1447.0000,4.0000,-25.2000,98.0000,-4.4000,0.0000,8.3000,-7.8400,0.1759
1678.0000,5.0000,-41.0000,231.0000,-15.8000,0.0000,8.3000,-7.8400,0.1759
2025.0000,6.0000,-62.7000,347.0000,-21.7000,7.2000,8.3000,-7.8400,0.1759
2259.0000,7.0000,-83.6000,234.0000,-20.9000,0.0000,8.3000,-7.8400,0.1759
2397.0000,8.0000,-91.4000,138.0000,-7.8000,0.0000,8.3000,-7.8400,0.1759
2620.0000,9.0000,-112.7000,223.0000,-21.3000,0.0000,8.3000,-7.8400,0.1759
2822.0000,10.0000,-117.3000,202.0000,-4.6000,0.0000,8.3000,-38.6050,15.0628
3043.0000,11.0000,-136.6000,221.0000,-19.3000,0.0000,8.3000,-38.6050,15.0628
3255.0000,12.0000,-151.7000,212.0000,-15.1000,0.0000,8.3000,-38.6050,15.0628
3906.0000,13.0000,-201.3000,651.0000,-49.6000,0.0000,8.3000,-38.6050,15.0628
4050.0000,14.0000,-205.6000,144.0000,-4.3000,0.0000,8.3000,-38.6050,15.0628
4211.0000,15.0000,-212.1000,161.0000,-6.5000,0.0000,8.3000,-38.6050,15.0628
4417.0000,16.0000,-226.1000,206.0000,-14.0000,0.0000,8.3000,-38.6050,15.0628
4702.0000,17.0000,-239.0000,285.0000,-12.9000,0.0000,8.3000,-38.6050,15.0628
4806.0000,18.0000,-245.7000,104.0000,-6.7000,0.0000,8.3000,-38.6050,15.0628
4966.0000,19.0000,-250.8000,160.0000,-5.1000,0.0000,8.3000,-38.6050,15.0628
5238.0000,20.0000,-265.1000,272.0000,-14.3000,0.0000,8.3000,-6.6200,14.6821
5507.0000,21.0000,-279.5000,269.0000,-14.4000,0.0000,8.3000,-6.6200,14.6821
5599.0000,22.0000,-285.5000,92.0000,-6.0000,0.0000,8.3000,-6.6200,14.6821
5696.0000,23.0000,-293.1000,97.0000,-7.6000,0.0000,8.3000,-6.6200,14.6821
5843.0000,24.0000,-300.4000,147.0000,-7.3000,0.0000,8.3000,-6.6200,14.6821
5938.0000,25.0000,-307.4000,95.0000,-7.0000,0.0000,8.3000,-6.6200,14.6821
6050.0000,26.0000,-315.3000,112.0000,-7.9000,0.0000,8.3000,-6.6200,14.6821
6217.0000,27.0000,-326.8000,167.0000,-11.5000,0.0000,8.3000,-6.6200,14.6821
6341.0000,28.0000,-335.9000,124.0000,-9.1000,0.0000,8.3000,-6.6200,14.6821
6459.0000,29.0000,-347.4000,118.0000,-11.5000,0.0000,8.3000,-6.6200,14.6821
6573.0000,30.0000,-355.1000,114.0000,-7.7000,0.0000,8.3000,-8.9200,0.2118
6785.0000,31.0000,-367.0000,212.0000,-11.9000,0.0000,8.3000,-8.9200,0.2118
6885.0000,32.0000,-373.0000,100.0000,-6.0000,0.0000,8.3000,-8.9200,0.2118
7003.0000,33.0000,-382.8000,118.0000,-9.8000,0.0000,8.3000,-8.9200,0.2118
7091.0000,34.0000,-391.6000,88.0000,-8.8000,0.0000,8.3000,-8.9200,0.2118
7202.0000,35.0000,-399.9000,111.0000,-8.3000,0.0000,8.3000,-8.9200,0.2118
7321.0000,36.0000,-406.2000,119.0000,-6.3000,0.0000,8.3000,-8.9200,0.2118
