steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
439.0000,0.0000,7.8000,439.0000,7.8000,38.7000,7.8000,-29.4200,7.2503
645.0000,1.0000,-3.0000,206.0000,-10.8000,0.0000,7.8000,-29.4200,7.2503
1108.0000,2.0000,-20.9000,463.0000,-17.9000,0.0000,7.8000,-29.4200,7.2503
1466.0000,3.0000,10.7000,358.0000,31.6000,53.1000,31.6000,-29.4200,7.2503
1833.0000,4.0000,-19.5000,367.0000,-30.2000,0.0000,31.6000,-29.4200,7.2503
2834.0000,5.0000,-83.7000,1001.0000,-64.2000,0.0000,31.6000,-29.4200,7.2503
2957.0000,6.0000,-89.8000,123.0000,-6.1000,0.0000,31.6000,-29.4200,7.2503
3105.0000,7.0000,-98.0000,148.0000,-8.2000,0.0000,31.6000,-29.4200,7.2503
3233.0000,8.0000,-103.6000,128.0000,-5.6000,0.0000,31.6000,-29.4200,7.2503
3610.0000,9.0000,-111.7000,377.0000,-8.1000,0.0000,31.6000,-29.4200,7.2503
3725.0000,10.0000,-117.8000,115.0000,-6.1000,0.0000,31.6000,-28.1200,0.9203
3940.0000,11.0000,-128.8000,215.0000,-11.0000,0.0000,31.6000,-28.1200,0.9203
4036.0000,12.0000,-135.5000,96.0000,-6.7000,0.0000,31.6000,-28.1200,0.9203
4129.0000,13.0000,-141.8000,93.0000,-6.3000,0.0000,31.6000,-28.1200,0.9203
4215.0000,14.0000,-149.1000,86.0000,-7.3000,0.0000,31.6000,-28.1200,0.9203
4326.0000,15.0000,-155.8000,111.0000,-6.7000,0.0000,31.6000,-28.1200,0.9203
4474.0000,16.0000,-164.9000,148.0000,-9.1000,0.0000,31.6000,-28.1200,0.9203
4603.0000,17.0000,-171.8000,129.0000,-6.9000,0.0000,31.6000,-28.1200,0.9203
5604.0000,18.0000,-235.5000,1001.0000,-63.7000,0.0000,31.6000,-28.1200,0.9203
6377.0000,19.0000,-213.8000,773.0000,21.7000,62.2000,31.6000,-28.1200,0.9203
6716.0000,20.0000,-238.4000,339.0000,-24.6000,0.0000,31.6000,-3.9600,10.1837
6825.0000,21.0000,-249.3000,109.0000,-10.9000,0.0000,31.6000,-3.9600,10.1837
6914.0000,22.0000,-254.9000,89.0000,-5.6000,0.0000,31.6000,-3.9600,10.1837
7002.0000,23.0000,-260.8000,88.0000,-5.9000,0.0000,31.6000,-3.9600,10.1837
7237.0000,24.0000,-268.1000,235.0000,-7.3000,0.0000,31.6000,-3.9600,10.1837
7447.0000,25.0000,-279.7000,210.0000,-11.6000,0.0000,31.6000,-3.9600,10.1837
7699.0000,26.0000,-286.8000,252.0000,-7.1000,0.0000,31.6000,-3.9600,10.1837
8401.0000,27.0000,-329.6000,702.0000,-42.8000,9.0000,31.6000,-3.9600,10.1837
9178.0000,28.0000,-356.9000,777.0000,-27.3000,0.0000,31.6000,-3.9600,10.1837
9410.0000,29.0000,-369.1000,232.0000,-12.2000,0.0000,31.6000,-3.9600,10.1837
9738.0000,30.0000,-381.7000,328.0000,-12.6000,0.0000,31.6000,-25.1400,8.0202
9901.0000,31.0000,-386.4000,163.0000,-4.7000,0.0000,31.6000,-25.1400,8.0202
10284.0000,32.0000,-393.6000,383.0000,-7.2000,0.0000,31.6000,-25.1400,8.0202
11086.0000,33.0000,-431.7000,802.0000,-38.1000,0.0000,31.6000,-25.1400,8.0202
11337.0000,34.0000,-440.1000,251.0000,-8.4000,0.0000,31.6000,-25.1400,8.0202
11602.0000,35.0000,-455.2000,265.0000,-15.1000,0.0000,31.6000,-25.1400,8.0202
11710.0000,36.0000,-462.9000,108.0000,-7.7000,0.0000,31.6000,-25.1400,8.0202
12291.0000,37.0000,-497.6000,581.0000,-34.7000,0.0000,31.6000,-25.1400,8.0202
12718.0000,38.0000,-520.2000,427.0000,-22.6000,0.0000,31.6000,-25.1400,8.0202
12876.0000,39.0000,-528.4000,158.0000,-8.2000,0.0000,31.6000,-25.1400,8.0202
13063.0000,40.0000,-538.5000,187.0000,-10.1000,0.0000,31.6000,-11.6200,0.1789
13518.0000,41.0000,-543.0000,455.0000,-4.5000,20.7000,31.6000,-11.6200,0.1789
13949.0000,42.0000,-573.3000,431.0000,-30.3000,0.0000,31.6000,-11.6200,0.1789
14442.0000,43.0000,-602.2000,493.0000,-28.9000,0.0000,31.6000,-11.6200,0.1789
14670.0000,44.0000,-611.2000,228.0000,-9.0000,0.0000,31.6000,-11.6200,0.1789
14819.0000,45.0000,-622.6000,149.0000,-11.4000,0.0000,31.6000,-11.6200,0.1789
15571.0000,46.0000,-654.7000,752.0000,-32.1000,19.0000,31.6000,-11.6200,0.1789
15944.0000,47.0000,-678.9000,373.0000,-24.2000,0.0000,31.6000,-11.6200,0.1789
16945.0000,48.0000,-741.7000,1001.0000,-62.8000,21.6000,31.6000,-11.6200,0.1789
17579.0000,49.0000,-775.3000,634.0000,-33.6000,0.0000,31.6000,-11.6200,0.1789
18413.0000,50.0000,-825.1000,834.0000,-49.8000,0.0000,31.6000,-17.5400,35.5497
19215.0000,51.0000,-848.5000,802.0000,-23.4000,16.1000,31.6000,-17.5400,35.5497
19599.0000,52.0000,-869.2000,384.0000,-20.7000,0.0000,31.6000,-17.5400,35.5497
20039.0000,53.0000,-897.9000,440.0000,-28.7000,0.0000,31.6000,-17.5400,35.5497
20364.0000,54.0000,-921.2000,325.0000,-23.3000,1.8000,31.6000,-17.5400,35.5497
21259.0000,55.0000,-969.3000,895.0000,-48.1000,0.0000,31.6000,-17.5400,35.5497
21728.0000,56.0000,-988.0000,469.0000,-18.7000,0.0000,31.6000,-17.5400,35.5497
22729.0000,57.0000,-999.8000,1001.0000,-11.8000,0.0000,31.6000,-17.5400,35.5497
23278.0000,58.0000,-1019.9000,549.0000,-20.1000,0.0000,31.6000,-17.5400,35.5497
23566.0000,59.0000,-1038.5000,288.0000,-18.6000,0.0000,31.6000,-17.5400,35.5497
23919.0000,60.0000,-1067.5000,353.0000,-29.0000,0.0000,31.6000,-27.5800,14.0678
