steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
267.0000,0.0000,-19.6000,267.0000,-19.6000,0.0000,-19.6000,0.0000,0.0000
485.0000,1.0000,-34.6000,218.0000,-15.0000,0.0000,-15.0000,0.0000,0.0000
1289.0000,2.0000,-54.4000,804.0000,-19.8000,24.7000,-15.0000,0.0000,0.0000
1405.0000,3.0000,-60.8000,116.0000,-6.4000,0.0000,-6.4000,0.0000,0.0000
1907.0000,4.0000,-87.5000,502.0000,-26.7000,0.0000,-6.4000,0.0000,0.0000
2323.0000,5.0000,-111.1000,416.0000,-23.6000,0.0000,-6.4000,0.0000,0.0000
2795.0000,6.0000,-134.3000,472.0000,-23.2000,0.0000,-6.4000,0.0000,0.0000
3249.0000,7.0000,-158.7000,454.0000,-24.4000,0.0000,-6.4000,0.0000,0.0000
3814.0000,8.0000,-181.3000,565.0000,-22.6000,0.0000,-6.4000,0.0000,0.0000
4093.0000,9.0000,-197.2000,279.0000,-15.9000,0.0000,-6.4000,0.0000,0.0000
4258.0000,10.0000,-207.4000,165.0000,-10.2000,0.0000,-6.4000,-4.5600,0.0548
4584.0000,11.0000,-221.4000,326.0000,-14.0000,0.0000,-6.4000,-4.5600,0.0548
4820.0000,12.0000,-230.0000,236.0000,-8.6000,0.0000,-6.4000,-4.5600,0.0548
5106.0000,13.0000,-238.1000,286.0000,-8.1000,0.0000,-6.4000,-4.5600,0.0548
5674.0000,14.0000,-259.2000,568.0000,-21.1000,0.0000,-6.4000,-4.5600,0.0548
5956.0000,15.0000,-273.3000,282.0000,-14.1000,0.0000,-6.4000,-4.5600,0.0548
6957.0000,16.0000,-300.1000,1001.0000,-26.8000,12.0000,-6.4000,-4.5600,0.0548
7376.0000,17.0000,-302.7000,419.0000,-2.6000,13.5000,-2.6000,-4.5600,0.0548
7585.0000,18.0000,-311.2000,209.0000,-8.5000,0.0000,-2.6000,-4.5600,0.0548
7819.0000,19.0000,-307.1000,234.0000,4.1000,14.9000,4.1000,-4.5600,0.0548
8019.0000,20.0000,-314.2000,200.0000,-7.1000,0.0000,4.1000,-12.6600,3.2323
8315.0000,21.0000,-320.0000,296.0000,-5.8000,6.9000,4.1000,-12.6600,3.2323
8464.0000,22.0000,-324.8000,149.0000,-4.8000,0.0000,4.1000,-12.6600,3.2323
9383.0000,23.0000,-361.8000,919.0000,-37.0000,0.0000,4.1000,-12.6600,3.2323
9618.0000,24.0000,-372.2000,235.0000,-10.4000,0.0000,4.1000,-12.6600,3.2323
9818.0000,25.0000,-379.8000,200.0000,-7.6000,0.0000,4.1000,-12.6600,3.2323
10381.0000,26.0000,-410.2000,563.0000,-30.4000,0.0000,4.1000,-12.6600,3.2323
11024.0000,27.0000,-442.6000,643.0000,-32.4000,0.0000,4.1000,-12.6600,3.2323
11204.0000,28.0000,-451.9000,180.0000,-9.3000,0.0000,4.1000,-12.6600,3.2323
11522.0000,29.0000,-452.8000,318.0000,-0.9000,14.9000,4.1000,-12.6600,3.2323
12212.0000,30.0000,-473.0000,690.0000,-20.2000,14.0000,4.1000,-9.0600,6.0318
12335.0000,31.0000,-480.3000,123.0000,-7.3000,0.0000,4.1000,-9.0600,6.0318
13336.0000,32.0000,-520.8000,1001.0000,-40.5000,0.0000,4.1000,-9.0600,6.0318
14014.0000,33.0000,-536.9000,678.0000,-16.1000,17.7000,4.1000,-9.0600,6.0318
15015.0000,34.0000,-551.7000,1001.0000,-14.8000,24.9000,4.1000,-9.0600,6.0318
16016.0000,35.0000,-582.3000,1001.0000,-30.6000,6.0000,4.1000,-9.0600,6.0318
16492.0000,36.0000,-591.9000,476.0000,-9.6000,6.0000,4.1000,-9.0600,6.0318
17493.0000,37.0000,-546.7000,1001.0000,45.2000,78.9000,45.2000,-9.0600,6.0318
18365.0000,38.0000,-548.7000,872.0000,-2.0000,32.7000,45.2000,-9.0600,6.0318
19366.0000,39.0000,-482.8000,1001.0000,65.9000,99.6000,65.9000,-9.0600,6.0318
20367.0000,40.0000,-428.7000,1001.0000,54.1000,84.8000,65.9000,-5.5600,0.4827
21368.0000,41.0000,-424.9000,1001.0000,3.8000,42.1000,65.9000,-5.5600,0.4827
22369.0000,42.0000,-362.3000,1001.0000,62.6000,100.1000,65.9000,-5.5600,0.4827
23370.0000,43.0000,-335.0000,1001.0000,27.3000,65.4000,65.9000,-5.5600,0.4827
24371.0000,44.0000,-260.9000,1001.0000,74.1000,105.8000,74.1000,-5.5600,0.4827
25372.0000,45.0000,-200.4000,1001.0000,60.5000,97.8000,74.1000,-5.5600,0.4827
26373.0000,46.0000,-138.8000,1001.0000,61.6000,94.5000,74.1000,-5.5600,0.4827
27374.0000,47.0000,-86.5000,1001.0000,52.3000,99.4000,74.1000,-5.5600,0.4827
