steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
213.0000,0.0000,-16.8000,213.0000,-16.8000,0.0000,-16.8000,0.0000,0.0000
298.0000,1.0000,-24.9000,85.0000,-8.1000,0.0000,-8.1000,0.0000,0.0000
385.0000,2.0000,-33.5000,87.0000,-8.6000,0.0000,-8.1000,0.0000,0.0000
469.0000,3.0000,-41.9000,84.0000,-8.4000,0.0000,-8.1000,0.0000,0.0000
551.0000,4.0000,-50.1000,82.0000,-8.2000,0.0000,-8.1000,0.0000,0.0000
632.0000,5.0000,-58.1000,81.0000,-8.0000,0.0000,-8.0000,0.0000,0.0000
715.0000,6.0000,-66.3000,83.0000,-8.2000,0.0000,-8.0000,0.0000,0.0000
799.0000,7.0000,-74.7000,84.0000,-8.4000,0.0000,-8.0000,0.0000,0.0000
880.0000,8.0000,-82.7000,81.0000,-8.0000,0.0000,-8.0000,0.0000,0.0000
970.0000,9.0000,-91.4000,90.0000,-8.7000,0.0000,-8.0000,0.0000,0.0000
1066.0000,10.0000,-100.4000,96.0000,-9.0000,0.0000,-8.0000,0.0000,0.0000
1166.0000,11.0000,-109.1000,100.0000,-8.7000,0.0000,-8.0000,0.0000,0.0000
1338.0000,12.0000,-117.9000,172.0000,-8.8000,0.0000,-8.0000,0.0000,0.0000
1502.0000,13.0000,-127.1000,164.0000,-9.2000,0.0000,-8.0000,0.0000,0.0000
1977.0000,14.0000,-136.3000,475.0000,-9.2000,0.0000,-8.0000,0.0000,0.0000
2978.0000,15.0000,-136.4000,1001.0000,-0.1000,0.0000,-0.1000,0.0000,0.0000
3979.0000,16.0000,-136.9000,1001.0000,-0.5000,0.0000,-0.1000,0.0000,0.0000
4980.0000,17.0000,-137.0000,1001.0000,-0.1000,0.0000,-0.1000,0.0000,0.0000
5981.0000,18.0000,-137.3000,1001.0000,-0.3000,0.0000,-0.1000,0.0000,0.0000
6982.0000,19.0000,-137.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7983.0000,20.0000,-137.7000,1001.0000,-0.4000,0.0000,0.0000,0.0000,0.0000
8984.0000,21.0000,-137.8000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
9985.0000,22.0000,-137.8000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10986.0000,23.0000,-138.0000,1001.0000,-0.2000,0.0000,0.0000,0.0000,0.0000
11987.0000,24.0000,-138.0000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12988.0000,25.0000,-138.1000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
13989.0000,26.0000,-138.1000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14990.0000,27.0000,-138.2000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
15991.0000,28.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
16992.0000,29.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
17993.0000,30.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
18994.0000,31.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19995.0000,32.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20996.0000,33.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21997.0000,34.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22998.0000,35.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23999.0000,36.0000,-138.2000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
25000.0000,37.0000,-138.3000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
26001.0000,38.0000,-138.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
27002.0000,39.0000,-138.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28003.0000,40.0000,-138.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29004.0000,41.0000,-138.3000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
30005.0000,42.0000,-138.4000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
31006.0000,43.0000,-138.5000,1001.0000,-0.1000,0.0000,0.0000,0.0000,0.0000
32007.0000,44.0000,-138.5000,1001.0000,0.0000,0.0000,0.0000,0.0000,0.0000
