steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
350.0000,0.0000,-4.5000,350.0000,-4.5000,13.9000,-4.5000,0.0000,0.0000
526.0000,1.0000,-12.1000,176.0000,-7.6000,0.0000,-4.5000,0.0000,0.0000
758.0000,2.0000,-0.4000,232.0000,11.7000,27.8000,11.7000,0.0000,0.0000
939.0000,3.0000,-4.8000,181.0000,-4.4000,0.0000,11.7000,0.0000,0.0000
1054.0000,4.0000,-10.7000,115.0000,-5.9000,0.0000,11.7000,0.0000,0.0000
1211.0000,5.0000,-15.6000,157.0000,-4.9000,0.0000,11.7000,0.0000,0.0000
1558.0000,6.0000,-29.8000,347.0000,-14.2000,0.0000,11.7000,0.0000,0.0000
1668.0000,7.0000,-35.6000,110.0000,-5.8000,0.0000,11.7000,0.0000,0.0000
2045.0000,8.0000,-61.0000,377.0000,-25.4000,3.6000,11.7000,0.0000,0.0000
2140.0000,9.0000,-69.2000,95.0000,-8.2000,0.0000,11.7000,0.0000,0.0000
2236.0000,10.0000,-77.2000,96.0000,-8.0000,0.0000,11.7000,-8.2000,0.0562
2340.0000,11.0000,-85.3000,104.0000,-8.1000,0.0000,11.7000,-8.2000,0.0562
2447.0000,12.0000,-93.9000,107.0000,-8.6000,0.0000,11.7000,-8.2000,0.0562
2551.0000,13.0000,-102.2000,104.0000,-8.3000,0.0000,11.7000,-8.2000,0.0562
2665.0000,14.0000,-112.8000,114.0000,-10.6000,0.0000,11.7000,-8.2000,0.0562
2769.0000,15.0000,-122.5000,104.0000,-9.7000,0.0000,11.7000,-8.2000,0.0562
2898.0000,16.0000,-130.9000,129.0000,-8.4000,0.0000,11.7000,-8.2000,0.0562
3029.0000,17.0000,-138.3000,131.0000,-7.4000,0.0000,11.7000,-8.2000,0.0562
3164.0000,18.0000,-145.9000,135.0000,-7.6000,0.0000,11.7000,-8.2000,0.0562
3784.0000,19.0000,-171.1000,620.0000,-25.2000,12.7000,11.7000,-8.2000,0.0562
4136.0000,20.0000,-182.0000,352.0000,-10.9000,0.0000,11.7000,-8.1650,0.0671
4453.0000,21.0000,-202.1000,317.0000,-20.1000,0.0000,11.7000,-8.1650,0.0671
4634.0000,22.0000,-208.3000,181.0000,-6.2000,0.0000,11.7000,-8.1650,0.0671
4736.0000,23.0000,-215.5000,102.0000,-7.2000,0.0000,11.7000,-8.1650,0.0671
4891.0000,24.0000,-226.6000,155.0000,-11.1000,0.0000,11.7000,-8.1650,0.0671
4978.0000,25.0000,-233.3000,87.0000,-6.7000,0.0000,11.7000,-8.1650,0.0671
5070.0000,26.0000,-239.6000,92.0000,-6.3000,0.0000,11.7000,-8.1650,0.0671
5167.0000,27.0000,-246.2000,97.0000,-6.6000,0.0000,11.7000,-8.1650,0.0671
