steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
225.0000,0.0000,-17.3000,225.0000,-17.3000,0.0000,-17.3000,0.0000,0.0000
567.0000,1.0000,-14.4000,342.0000,2.9000,21.7000,2.9000,0.0000,0.0000
871.0000,2.0000,-35.3000,304.0000,-20.9000,0.0000,2.9000,0.0000,0.0000
1189.0000,3.0000,-54.1000,318.0000,-18.8000,0.0000,2.9000,0.0000,0.0000
1311.0000,4.0000,-58.8000,122.0000,-4.7000,0.0000,2.9000,0.0000,0.0000
1438.0000,5.0000,-67.1000,127.0000,-8.3000,0.0000,2.9000,0.0000,0.0000
1550.0000,6.0000,-73.7000,112.0000,-6.6000,0.0000,2.9000,0.0000,0.0000
1661.0000,7.0000,-81.4000,111.0000,-7.7000,0.0000,2.9000,0.0000,0.0000
1885.0000,8.0000,-91.8000,224.0000,-10.4000,0.0000,2.9000,0.0000,0.0000
2009.0000,9.0000,-99.8000,124.0000,-8.0000,0.0000,2.9000,0.0000,0.0000
2115.0000,10.0000,-108.6000,106.0000,-8.8000,0.0000,2.9000,13.5750,13.6555
2224.0000,11.0000,-116.9000,109.0000,-8.3000,0.0000,2.9000,13.5750,13.6555
2314.0000,12.0000,-124.0000,90.0000,-7.1000,0.0000,2.9000,13.5750,13.6555
2430.0000,13.0000,-130.8000,116.0000,-6.8000,0.0000,2.9000,13.5750,13.6555
2538.0000,14.0000,-138.9000,108.0000,-8.1000,0.0000,2.9000,13.5750,13.6555
2631.0000,15.0000,-147.7000,93.0000,-8.8000,0.0000,2.9000,13.5750,13.6555
2712.0000,16.0000,-155.8000,81.0000,-8.1000,0.0000,2.9000,13.5750,13.6555
2808.0000,17.0000,-164.7000,96.0000,-8.9000,0.0000,2.9000,13.5750,13.6555
2893.0000,18.0000,-172.4000,85.0000,-7.7000,0.0000,2.9000,13.5750,13.6555
3009.0000,19.0000,-183.0000,116.0000,-10.6000,0.0000,2.9000,13.5750,13.6555
3098.0000,20.0000,-190.8000,89.0000,-7.8000,0.0000,2.9000,-11.1300,10.7604
3192.0000,21.0000,-199.7000,94.0000,-8.9000,0.0000,2.9000,-11.1300,10.7604
3276.0000,22.0000,-207.8000,84.0000,-8.1000,0.0000,2.9000,-11.1300,10.7604
3362.0000,23.0000,-215.8000,86.0000,-8.0000,0.0000,2.9000,-11.1300,10.7604
3445.0000,24.0000,-224.1000,83.0000,-8.3000,0.0000,2.9000,-11.1300,10.7604
3527.0000,25.0000,-232.3000,82.0000,-8.2000,0.0000,2.9000,-11.1300,10.7604
3614.0000,26.0000,-240.2000,87.0000,-7.9000,0.0000,2.9000,-11.1300,10.7604
3701.0000,27.0000,-248.2000,87.0000,-8.0000,0.0000,2.9000,-11.1300,10.7604
3787.0000,28.0000,-256.2000,86.0000,-8.0000,0.0000,2.9000,-11.1300,10.7604
3869.0000,29.0000,-264.4000,82.0000,-8.2000,0.0000,2.9000,-11.1300,10.7604
