steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
300.0000,0.0000,-14.5000,300.0000,-14.5000,0.0000,-14.5000,0.0000,0.0000
828.0000,1.0000,-29.7000,528.0000,-15.2000,0.0000,-14.5000,0.0000,0.0000
1040.0000,2.0000,-42.1000,212.0000,-12.4000,0.0000,-12.4000,0.0000,0.0000
1225.0000,3.0000,-48.9000,185.0000,-6.8000,0.0000,-6.8000,0.0000,0.0000
1431.0000,4.0000,-59.0000,206.0000,-10.1000,0.0000,-6.8000,0.0000,0.0000
1580.0000,5.0000,-66.3000,149.0000,-7.3000,0.0000,-6.8000,0.0000,0.0000
1797.0000,6.0000,-74.2000,217.0000,-7.9000,0.0000,-6.8000,0.0000,0.0000
1994.0000,7.0000,-81.8000,197.0000,-7.6000,0.0000,-6.8000,0.0000,0.0000
2995.0000,8.0000,-104.4000,1001.0000,-22.6000,0.0000,-6.8000,0.0000,0.0000
3217.0000,9.0000,-112.9000,222.0000,-8.5000,0.0000,-6.8000,0.0000,0.0000
3773.0000,10.0000,-125.8000,556.0000,-12.9000,0.0000,-6.8000,0.0000,0.0000
4000.0000,11.0000,-130.9000,227.0000,-5.1000,0.0000,-5.1000,0.0000,0.0000
5001.0000,12.0000,-149.2000,1001.0000,-18.3000,0.0000,-5.1000,0.0000,0.0000
5448.0000,13.0000,-161.9000,447.0000,-12.7000,0.0000,-5.1000,0.0000,0.0000
5613.0000,14.0000,-168.2000,165.0000,-6.3000,0.0000,-5.1000,0.0000,0.0000
5802.0000,15.0000,-173.9000,189.0000,-5.7000,0.0000,-5.1000,0.0000,0.0000
5940.0000,16.0000,-181.0000,138.0000,-7.1000,0.0000,-5.1000,0.0000,0.0000
6136.0000,17.0000,-188.6000,196.0000,-7.6000,0.0000,-5.1000,0.0000,0.0000
6834.0000,18.0000,-211.4000,698.0000,-22.8000,0.0000,-5.1000,0.0000,0.0000
7448.0000,19.0000,-230.7000,614.0000,-19.3000,0.0000,-5.1000,0.0000,0.0000
8204.0000,20.0000,-260.6000,756.0000,-29.9000,0.0000,-5.1000,-0.4900,0.6093
8446.0000,21.0000,-270.4000,242.0000,-9.8000,0.0000,-5.1000,-0.4900,0.6093
8613.0000,22.0000,-276.1000,167.0000,-5.7000,0.0000,-5.1000,-0.4900,0.6093
8846.0000,23.0000,-281.7000,233.0000,-5.6000,0.0000,-5.1000,-0.4900,0.6093
9572.0000,24.0000,-300.1000,726.0000,-18.4000,0.0000,-5.1000,-0.4900,0.6093
10573.0000,25.0000,-325.8000,1001.0000,-25.7000,0.0000,-5.1000,-0.4900,0.6093
11309.0000,26.0000,-347.3000,736.0000,-21.5000,0.0000,-5.1000,-0.4900,0.6093
12310.0000,27.0000,-357.9000,1001.0000,-10.6000,13.8000,-5.1000,-0.4900,0.6093
12827.0000,28.0000,-371.0000,517.0000,-13.1000,0.0000,-5.1000,-0.4900,0.6093
