steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
237.0000,0.0000,-13.0000,237.0000,-13.0000,0.0000,-13.0000,-0.0600,0.0548
371.0000,1.0000,-21.7000,134.0000,-8.7000,0.0000,-8.7000,-0.0600,0.0548
660.0000,2.0000,-30.7000,289.0000,-9.0000,0.0000,-8.7000,-0.0600,0.0548
910.0000,3.0000,-37.7000,250.0000,-7.0000,0.0000,-7.0000,-0.0600,0.0548
1010.0000,4.0000,-45.2000,100.0000,-7.5000,0.0000,-7.0000,-0.0600,0.0548
1172.0000,5.0000,-53.5000,162.0000,-8.3000,0.0000,-7.0000,-0.0600,0.0548
1936.0000,6.0000,-67.1000,764.0000,-13.6000,0.0000,-7.0000,-0.0600,0.0548
2090.0000,7.0000,-74.2000,154.0000,-7.1000,0.0000,-7.0000,-0.0600,0.0548
2233.0000,8.0000,-87.2000,143.0000,-13.0000,0.0000,-7.0000,-0.0600,0.0548
2336.0000,9.0000,-95.7000,103.0000,-8.5000,0.0000,-7.0000,-0.0600,0.0548
2444.0000,10.0000,-104.2000,108.0000,-8.5000,0.0000,-7.0000,-10.4000,0.1414
2591.0000,11.0000,-115.3000,147.0000,-11.1000,0.0000,-7.0000,-10.4000,0.1414
2804.0000,12.0000,-125.6000,213.0000,-10.3000,0.0000,-7.0000,-10.4000,0.1414
2942.0000,13.0000,-133.6000,138.0000,-8.0000,0.0000,-7.0000,-10.4000,0.1414
3384.0000,14.0000,-124.1000,442.0000,9.5000,34.6000,9.5000,-10.4000,0.1414
3523.0000,15.0000,-133.3000,139.0000,-9.2000,0.0000,9.5000,-10.4000,0.1414
3759.0000,16.0000,-148.1000,236.0000,-14.8000,0.0000,9.5000,-10.4000,0.1414
3881.0000,17.0000,-155.4000,122.0000,-7.3000,0.0000,9.5000,-10.4000,0.1414
3973.0000,18.0000,-163.6000,92.0000,-8.2000,0.0000,9.5000,-10.4000,0.1414
4061.0000,19.0000,-170.1000,88.0000,-6.5000,0.0000,9.5000,-10.4000,0.1414
4310.0000,20.0000,-181.1000,249.0000,-11.0000,0.0000,9.5000,-10.2800,0.1304
4415.0000,21.0000,-187.7000,105.0000,-6.6000,0.0000,9.5000,-10.2800,0.1304
4527.0000,22.0000,-195.0000,112.0000,-7.3000,0.0000,9.5000,-10.2800,0.1304
4791.0000,23.0000,-210.3000,264.0000,-15.3000,0.0000,9.5000,-10.2800,0.1304
5064.0000,24.0000,-227.4000,273.0000,-17.1000,0.0000,9.5000,-10.2800,0.1304
5238.0000,25.0000,-240.3000,174.0000,-12.9000,0.0000,9.5000,-10.2800,0.1304
5738.0000,26.0000,-272.2000,500.0000,-31.9000,0.0000,9.5000,-10.2800,0.1304
6445.0000,27.0000,-321.9000,707.0000,-49.7000,0.0000,9.5000,-10.2800,0.1304
6683.0000,28.0000,-334.5000,238.0000,-12.6000,0.0000,9.5000,-10.2800,0.1304
6785.0000,29.0000,-341.4000,102.0000,-6.9000,0.0000,9.5000,-10.2800,0.1304
7062.0000,30.0000,-353.3000,277.0000,-11.9000,0.0000,9.5000,-42.3800,11.3310
7491.0000,31.0000,-381.4000,429.0000,-28.1000,0.0000,9.5000,-42.3800,11.3310
7937.0000,32.0000,-411.5000,446.0000,-30.1000,0.0000,9.5000,-42.3800,11.3310
8347.0000,33.0000,-435.5000,410.0000,-24.0000,0.0000,9.5000,-42.3800,11.3310
8566.0000,34.0000,-445.3000,219.0000,-9.8000,0.0000,9.5000,-42.3800,11.3310
8835.0000,35.0000,-463.1000,269.0000,-17.8000,0.0000,9.5000,-42.3800,11.3310
9757.0000,36.0000,-520.1000,922.0000,-57.0000,0.0000,9.5000,-42.3800,11.3310
10364.0000,37.0000,-553.8000,607.0000,-33.7000,0.0000,9.5000,-42.3800,11.3310
11365.0000,38.0000,-616.7000,1001.0000,-62.9000,4.0000,9.5000,-42.3800,11.3310
11739.0000,39.0000,-637.7000,374.0000,-21.0000,0.0000,9.5000,-42.3800,11.3310
12011.0000,40.0000,-650.1000,272.0000,-12.4000,0.0000,9.5000,-31.2400,13.8124
12849.0000,41.0000,-696.2000,838.0000,-46.1000,0.0000,9.5000,-31.2400,13.8124
13649.0000,42.0000,-744.1000,800.0000,-47.9000,0.0000,9.5000,-31.2400,13.8124
13880.0000,43.0000,-759.3000,231.0000,-15.2000,0.0000,9.5000,-31.2400,13.8124
14835.0000,44.0000,-805.7000,955.0000,-46.4000,0.0000,9.5000,-31.2400,13.8124
15195.0000,45.0000,-835.1000,360.0000,-29.4000,0.0000,9.5000,-31.2400,13.8124
16098.0000,46.0000,-884.3000,903.0000,-49.2000,0.0000,9.5000,-31.2400,13.8124
17099.0000,47.0000,-929.4000,1001.0000,-45.1000,0.0000,9.5000,-31.2400,13.8124
18100.0000,48.0000,-986.6000,1001.0000,-57.2000,0.0000,9.5000,-31.2400,13.8124
18252.0000,49.0000,-996.3000,152.0000,-9.7000,0.0000,9.5000,-31.2400,13.8124
18661.0000,50.0000,-1013.0000,409.0000,-16.7000,0.0000,9.5000,-18.7000,18.8737
18973.0000,51.0000,-1029.6000,312.0000,-16.6000,0.0000,9.5000,-18.7000,18.8737
19747.0000,52.0000,-1047.2000,774.0000,-17.6000,15.9000,9.5000,-18.7000,18.8737
19903.0000,53.0000,-1058.2000,156.0000,-11.0000,0.0000,9.5000,-18.7000,18.8737
20021.0000,54.0000,-1067.4000,118.0000,-9.2000,0.0000,9.5000,-18.7000,18.8737
20275.0000,55.0000,-1079.8000,254.0000,-12.4000,0.0000,9.5000,-18.7000,18.8737
21095.0000,56.0000,-1122.6000,820.0000,-42.8000,0.0000,9.5000,-18.7000,18.8737
21430.0000,57.0000,-1137.0000,335.0000,-14.4000,0.0000,9.5000,-18.7000,18.8737
22431.0000,58.0000,-1172.8000,1001.0000,-35.8000,0.0000,9.5000,-18.7000,18.8737
23314.0000,59.0000,-1211.3000,883.0000,-38.5000,0.0000,9.5000,-18.7000,18.8737
23662.0000,60.0000,-1230.1000,348.0000,-18.8000,0.0000,9.5000,-10.2000,2.8784
24077.0000,61.0000,-1246.2000,415.0000,-16.1000,0.0000,9.5000,-10.2000,2.8784
24762.0000,62.0000,-1271.7000,685.0000,-25.5000,0.0000,9.5000,-10.2000,2.8784
25182.0000,63.0000,-1298.4000,420.0000,-26.7000,0.0000,9.5000,-10.2000,2.8784
25394.0000,64.0000,-1305.2000,212.0000,-6.8000,0.0000,9.5000,-10.2000,2.8784
26150.0000,65.0000,-1341.5000,756.0000,-36.3000,0.0000,9.5000,-10.2000,2.8784
26623.0000,66.0000,-1356.4000,473.0000,-14.9000,0.0000,9.5000,-10.2000,2.8784
27624.0000,67.0000,-1392.8000,1001.0000,-36.4000,0.0000,9.5000,-10.2000,2.8784
27973.0000,68.0000,-1406.6000,349.0000,-13.8000,0.0000,9.5000,-10.2000,2.8784
28316.0000,69.0000,-1423.7000,343.0000,-17.1000,0.0000,9.5000,-10.2000,2.8784
28949.0000,70.0000,-1457.8000,633.0000,-34.1000,0.0000,9.5000,7.7400,9.2411
29376.0000,71.0000,-1471.2000,427.0000,-13.4000,0.0000,9.5000,7.7400,9.2411
29829.0000,72.0000,-1496.8000,453.0000,-25.6000,0.0000,9.5000,7.7400,9.2411
30045.0000,73.0000,-1510.6000,216.0000,-13.8000,0.0000,9.5000,7.7400,9.2411
31046.0000,74.0000,-1555.2000,1001.0000,-44.6000,0.0000,9.5000,7.7400,9.2411
31469.0000,75.0000,-1572.3000,423.0000,-17.1000,0.0000,9.5000,7.7400,9.2411
31644.0000,76.0000,-1579.2000,175.0000,-6.9000,0.0000,9.5000,7.7400,9.2411
31816.0000,77.0000,-1587.2000,172.0000,-8.0000,0.0000,9.5000,7.7400,9.2411
32817.0000,78.0000,-1613.2000,1001.0000,-26.0000,10.8000,9.5000,7.7400,9.2411
32974.0000,79.0000,-1617.9000,157.0000,-4.7000,0.0000,9.5000,7.7400,9.2411
33273.0000,80.0000,-1625.6000,299.0000,-7.7000,0.0000,9.5000,-45.7800,8.4355
34274.0000,81.0000,-1664.8000,1001.0000,-39.2000,0.0000,9.5000,-45.7800,8.4355
35275.0000,82.0000,-1716.3000,1001.0000,-51.5000,0.0000,9.5000,-45.7800,8.4355
35715.0000,83.0000,-1733.2000,440.0000,-16.9000,0.0000,9.5000,-45.7800,8.4355
36068.0000,84.0000,-1751.0000,353.0000,-17.8000,0.0000,9.5000,-45.7800,8.4355
36177.0000,85.0000,-1756.9000,109.0000,-5.9000,0.0000,9.5000,-45.7800,8.4355
37175.0000,86.0000,-1771.7000,998.0000,-14.8000,22.9000,9.5000,-45.7800,8.4355
38151.0000,87.0000,-1808.6000,976.0000,-36.9000,0.0000,9.5000,-45.7800,8.4355
38717.0000,88.0000,-1834.0000,566.0000,-25.4000,0.0000,9.5000,-45.7800,8.4355
39030.0000,89.0000,-1852.2000,313.0000,-18.2000,0.0000,9.5000,-45.7800,8.4355
39515.0000,90.0000,-1871.7000,485.0000,-19.5000,0.0000,9.5000,-4.6000,0.6708
40215.0000,91.0000,-1910.7000,700.0000,-39.0000,0.0000,9.5000,-4.6000,0.6708
41216.0000,92.0000,-1955.8000,1001.0000,-45.1000,0.0000,9.5000,-4.6000,0.6708
42217.0000,93.0000,-1933.8000,1001.0000,22.0000,71.2000,22.0000,-4.6000,0.6708
42358.0000,94.0000,-1943.0000,141.0000,-9.2000,0.0000,22.0000,-4.6000,0.6708
42950.0000,95.0000,-1944.8000,592.0000,-1.8000,0.0000,22.0000,-4.6000,0.6708
43814.0000,96.0000,-1946.7000,864.0000,-1.9000,44.8000,22.0000,-4.6000,0.6708
44344.0000,97.0000,-1978.6000,530.0000,-31.9000,0.0000,22.0000,-4.6000,0.6708
44439.0000,98.0000,-1984.8000,95.0000,-6.2000,0.0000,22.0000,-4.6000,0.6708
44889.0000,99.0000,-1999.3000,450.0000,-14.5000,0.0000,22.0000,-4.6000,0.6708
