steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
270.0000,0.0000,-17.7000,270.0000,-17.7000,0.0000,-17.7000,-3.7150,3.4891
422.0000,1.0000,-21.7000,152.0000,-4.0000,0.0000,-4.0000,-3.7150,3.4891
899.0000,2.0000,-38.9000,477.0000,-17.2000,0.0000,-4.0000,-3.7150,3.4891
1070.0000,3.0000,-46.2000,171.0000,-7.3000,0.0000,-4.0000,-3.7150,3.4891
1176.0000,4.0000,-52.7000,106.0000,-6.5000,0.0000,-4.0000,-3.7150,3.4891
1264.0000,5.0000,-60.7000,88.0000,-8.0000,0.0000,-4.0000,-3.7150,3.4891
1346.0000,6.0000,-68.3000,82.0000,-7.6000,0.0000,-4.0000,-3.7150,3.4891
1429.0000,7.0000,-76.6000,83.0000,-8.3000,0.0000,-4.0000,-3.7150,3.4891
1511.0000,8.0000,-84.8000,82.0000,-8.2000,0.0000,-4.0000,-3.7150,3.4891
1641.0000,9.0000,-92.0000,130.0000,-7.2000,0.0000,-4.0000,-3.7150,3.4891
1767.0000,10.0000,-98.7000,126.0000,-6.7000,0.0000,-4.0000,0.0000,0.0000
2768.0000,11.0000,-72.3000,1001.0000,26.4000,52.0000,26.4000,0.0000,0.0000
2893.0000,12.0000,-79.1000,125.0000,-6.8000,0.0000,26.4000,0.0000,0.0000
3265.0000,13.0000,-89.7000,372.0000,-10.6000,0.0000,26.4000,0.0000,0.0000
3466.0000,14.0000,-96.1000,201.0000,-6.4000,0.0000,26.4000,0.0000,0.0000
3559.0000,15.0000,-102.9000,93.0000,-6.8000,0.0000,26.4000,0.0000,0.0000
3648.0000,16.0000,-109.7000,89.0000,-6.8000,0.0000,26.4000,0.0000,0.0000
3737.0000,17.0000,-117.1000,89.0000,-7.4000,0.0000,26.4000,0.0000,0.0000
3838.0000,18.0000,-123.7000,101.0000,-6.6000,0.0000,26.4000,0.0000,0.0000
3952.0000,19.0000,-132.3000,114.0000,-8.6000,0.0000,26.4000,0.0000,0.0000
4118.0000,20.0000,-142.9000,166.0000,-10.6000,0.0000,26.4000,-3.5650,0.1631
5119.0000,21.0000,-161.1000,1001.0000,-18.2000,0.0000,26.4000,-3.5650,0.1631
6120.0000,22.0000,-124.4000,1001.0000,36.7000,71.0000,36.7000,-3.5650,0.1631
6856.0000,23.0000,-136.3000,736.0000,-11.9000,0.0000,36.7000,-3.5650,0.1631
7292.0000,24.0000,-151.9000,436.0000,-15.6000,0.0000,36.7000,-3.5650,0.1631
7754.0000,25.0000,-164.1000,462.0000,-12.2000,0.0000,36.7000,-3.5650,0.1631
7915.0000,26.0000,-169.7000,161.0000,-5.6000,0.0000,36.7000,-3.5650,0.1631
8125.0000,27.0000,-181.5000,210.0000,-11.8000,0.0000,36.7000,-3.5650,0.1631
9126.0000,28.0000,-205.8000,1001.0000,-24.3000,16.0000,36.7000,-3.5650,0.1631
9229.0000,29.0000,-214.3000,103.0000,-8.5000,0.0000,36.7000,-3.5650,0.1631
9330.0000,30.0000,-223.2000,101.0000,-8.9000,0.0000,36.7000,-5.3650,0.4043
9436.0000,31.0000,-230.6000,106.0000,-7.4000,0.0000,36.7000,-5.3650,0.4043
9558.0000,32.0000,-239.8000,122.0000,-9.2000,0.0000,36.7000,-5.3650,0.4043
9705.0000,33.0000,-250.3000,147.0000,-10.5000,0.0000,36.7000,-5.3650,0.4043
