steps,episode,total_return,episode_len,episode_return,total_upright,best_episode_reward,mean_greedy_rewards,std_greedy_rewards
208.0000,0.0000,-13.0000,208.0000,-13.0000,0.0000,-13.0000,-32.5800,1.2736
1209.0000,1.0000,-31.1000,1001.0000,-18.1000,0.0000,-13.0000,-32.5800,1.2736
1291.0000,2.0000,-39.3000,82.0000,-8.2000,0.0000,-8.2000,-32.5800,1.2736
1525.0000,3.0000,-54.4000,234.0000,-15.1000,0.0000,-8.2000,-32.5800,1.2736
1628.0000,4.0000,-63.2000,103.0000,-8.8000,0.0000,-8.2000,-32.5800,1.2736
1760.0000,5.0000,-70.8000,132.0000,-7.6000,0.0000,-7.6000,-32.5800,1.2736
1875.0000,6.0000,-78.1000,115.0000,-7.3000,0.0000,-7.3000,-32.5800,1.2736
2097.0000,7.0000,-76.1000,222.0000,2.0000,16.2000,2.0000,-32.5800,1.2736
2359.0000,8.0000,-80.4000,262.0000,-4.3000,15.6000,2.0000,-32.5800,1.2736
2592.0000,9.0000,-95.7000,233.0000,-15.3000,0.0000,2.0000,-32.5800,1.2736
2733.0000,10.0000,-109.3000,141.0000,-13.6000,0.0000,2.0000,-46.9800,18.4157
3311.0000,11.0000,-145.1000,578.0000,-35.8000,0.0000,2.0000,-46.9800,18.4157
3419.0000,12.0000,-152.2000,108.0000,-7.1000,0.0000,2.0000,-46.9800,18.4157
3500.0000,13.0000,-160.3000,81.0000,-8.1000,0.0000,2.0000,-46.9800,18.4157
3714.0000,14.0000,-169.4000,214.0000,-9.1000,0.0000,2.0000,-46.9800,18.4157
3926.0000,15.0000,-179.8000,212.0000,-10.4000,0.0000,2.0000,-46.9800,18.4157
4288.0000,16.0000,-201.1000,362.0000,-21.3000,0.0000,2.0000,-46.9800,18.4157
4377.0000,17.0000,-209.3000,89.0000,-8.2000,0.0000,2.0000,-46.9800,18.4157
4505.0000,18.0000,-216.1000,128.0000,-6.8000,0.0000,2.0000,-46.9800,18.4157
4609.0000,19.0000,-223.7000,104.0000,-7.6000,0.0000,2.0000,-46.9800,18.4157
4772.0000,20.0000,-234.4000,163.0000,-10.7000,0.0000,2.0000,-7.2800,0.0447
4900.0000,21.0000,-242.7000,128.0000,-8.3000,0.0000,2.0000,-7.2800,0.0447
5027.0000,22.0000,-251.4000,127.0000,-8.7000,0.0000,2.0000,-7.2800,0.0447
5184.0000,23.0000,-258.5000,157.0000,-7.1000,0.0000,2.0000,-7.2800,0.0447
5266.0000,24.0000,-266.7000,82.0000,-8.2000,0.0000,2.0000,-7.2800,0.0447
5396.0000,25.0000,-274.9000,130.0000,-8.2000,0.0000,2.0000,-7.2800,0.0447
5715.0000,26.0000,-269.3000,319.0000,5.6000,20.7000,5.6000,-7.2800,0.0447
5832.0000,27.0000,-281.0000,117.0000,-11.7000,0.0000,5.6000,-7.2800,0.0447
6069.0000,28.0000,-288.3000,237.0000,-7.3000,0.0000,5.6000,-7.2800,0.0447
6882.0000,29.0000,-349.3000,813.0000,-61.0000,8.9000,5.6000,-7.2800,0.0447
6986.0000,30.0000,-355.7000,104.0000,-6.4000,0.0000,5.6000,-13.8400,0.5941
7242.0000,31.0000,-369.2000,256.0000,-13.5000,0.0000,5.6000,-13.8400,0.5941
7423.0000,32.0000,-386.3000,181.0000,-17.1000,0.0000,5.6000,-13.8400,0.5941
7556.0000,33.0000,-396.2000,133.0000,-9.9000,0.0000,5.6000,-13.8400,0.5941
7701.0000,34.0000,-410.7000,145.0000,-14.5000,0.0000,5.6000,-13.8400,0.5941
7968.0000,35.0000,-422.5000,267.0000,-11.8000,0.0000,5.6000,-13.8400,0.5941
8067.0000,36.0000,-429.6000,99.0000,-7.1000,0.0000,5.6000,-13.8400,0.5941
8182.0000,37.0000,-439.5000,115.0000,-9.9000,0.0000,5.6000,-13.8400,0.5941
8272.0000,38.0000,-445.2000,90.0000,-5.7000,0.0000,5.6000,-13.8400,0.5941
8710.0000,39.0000,-445.5000,438.0000,-0.3000,16.0000,5.6000,-13.8400,0.5941
8990.0000,40.0000,-456.5000,280.0000,-11.0000,0.0000,5.6000,-6.8600,2.5006
9213.0000,41.0000,-466.7000,223.0000,-10.2000,0.0000,5.6000,-6.8600,2.5006
9332.0000,42.0000,-477.8000,119.0000,-11.1000,0.0000,5.6000,-6.8600,2.5006
9614.0000,43.0000,-490.6000,282.0000,-12.8000,0.0000,5.6000,-6.8600,2.5006
9858.0000,44.0000,-505.8000,244.0000,-15.2000,0.0000,5.6000,-6.8600,2.5006
9977.0000,45.0000,-510.2000,119.0000,-4.4000,0.0000,5.6000,-6.8600,2.5006
10136.0000,46.0000,-516.5000,159.0000,-6.3000,0.0000,5.6000,-6.8600,2.5006
11018.0000,47.0000,-580.4000,882.0000,-63.9000,0.0000,5.6000,-6.8600,2.5006
11311.0000,48.0000,-595.2000,293.0000,-14.8000,0.0000,5.6000,-6.8600,2.5006
11704.0000,49.0000,-627.4000,393.0000,-32.2000,0.0000,5.6000,-6.8600,2.5006
12099.0000,50.0000,-666.3000,395.0000,-38.9000,0.0000,5.6000,-14.9800,0.6760
12386.0000,51.0000,-687.1000,287.0000,-20.8000,0.0000,5.6000,-14.9800,0.6760
12555.0000,52.0000,-698.4000,169.0000,-11.3000,0.0000,5.6000,-14.9800,0.6760
13029.0000,53.0000,-714.9000,474.0000,-16.5000,14.0000,5.6000,-14.9800,0.6760
13186.0000,54.0000,-727.6000,157.0000,-12.7000,0.0000,5.6000,-14.9800,0.6760
14187.0000,55.0000,-737.2000,1001.0000,-9.6000,17.5000,5.6000,-14.9800,0.6760
14296.0000,56.0000,-745.8000,109.0000,-8.6000,0.0000,5.6000,-14.9800,0.6760
14461.0000,57.0000,-757.1000,165.0000,-11.3000,0.0000,5.6000,-14.9800,0.6760
14676.0000,58.0000,-768.7000,215.0000,-11.6000,0.0000,5.6000,-14.9800,0.6760
15102.0000,59.0000,-777.6000,426.0000,-8.9000,14.0000,5.6000,-14.9800,0.6760
15467.0000,60.0000,-795.7000,365.0000,-18.1000,0.0000,5.6000,-0.3600,6.0961
15718.0000,61.0000,-812.8000,251.0000,-17.1000,0.0000,5.6000,-0.3600,6.0961
16566.0000,62.0000,-843.2000,848.0000,-30.4000,13.7000,5.6000,-0.3600,6.0961
17159.0000,63.0000,-864.6000,593.0000,-21.4000,0.0000,5.6000,-0.3600,6.0961
17280.0000,64.0000,-872.5000,121.0000,-7.9000,0.0000,5.6000,-0.3600,6.0961
17443.0000,65.0000,-882.1000,163.0000,-9.6000,0.0000,5.6000,-0.3600,6.0961
17565.0000,66.0000,-890.9000,122.0000,-8.8000,0.0000,5.6000,-0.3600,6.0961
17766.0000,67.0000,-904.5000,201.0000,-13.6000,0.0000,5.6000,-0.3600,6.0961
18094.0000,68.0000,-920.9000,328.0000,-16.4000,0.0000,5.6000,-0.3600,6.0961
18417.0000,69.0000,-941.3000,323.0000,-20.4000,0.0000,5.6000,-0.3600,6.0961
18568.0000,70.0000,-951.4000,151.0000,-10.1000,0.0000,5.6000,-80.5400,1.4328
18852.0000,71.0000,-969.3000,284.0000,-17.9000,0.0000,5.6000,-80.5400,1.4328
19352.0000,72.0000,-956.7000,500.0000,12.6000,37.2000,12.6000,-80.5400,1.4328
19637.0000,73.0000,-969.7000,285.0000,-13.0000,0.0000,12.6000,-80.5400,1.4328
19894.0000,74.0000,-986.2000,257.0000,-16.5000,0.0000,12.6000,-80.5400,1.4328
20050.0000,75.0000,-994.1000,156.0000,-7.9000,0.0000,12.6000,-80.5400,1.4328
20283.0000,76.0000,-1012.8000,233.0000,-18.7000,0.0000,12.6000,-80.5400,1.4328
20392.0000,77.0000,-1022.0000,109.0000,-9.2000,0.0000,12.6000,-80.5400,1.4328
20758.0000,78.0000,-1048.2000,366.0000,-26.2000,0.0000,12.6000,-80.5400,1.4328
21619.0000,79.0000,-1093.5000,861.0000,-45.3000,0.0000,12.6000,-80.5400,1.4328
21942.0000,80.0000,-1116.5000,323.0000,-23.0000,0.0000,12.6000,-12.1200,8.9737
22408.0000,81.0000,-1144.9000,466.0000,-28.4000,0.0000,12.6000,-12.1200,8.9737
23198.0000,82.0000,-1198.9000,790.0000,-54.0000,0.0000,12.6000,-12.1200,8.9737
24199.0000,83.0000,-1215.2000,1001.0000,-16.3000,46.0000,12.6000,-12.1200,8.9737
24420.0000,84.0000,-1212.7000,221.0000,2.5000,15.7000,12.6000,-12.1200,8.9737
25421.0000,85.0000,-1274.5000,1001.0000,-61.8000,11.3000,12.6000,-12.1200,8.9737
26422.0000,86.0000,-1255.7000,1001.0000,18.8000,66.3000,18.8000,-12.1200,8.9737
27065.0000,87.0000,-1228.6000,643.0000,27.1000,60.8000,27.1000,-12.1200,8.9737
27765.0000,88.0000,-1247.6000,700.0000,-19.0000,13.6000,27.1000,-12.1200,8.9737
28590.0000,89.0000,-1234.6000,825.0000,13.0000,59.8000,27.1000,-12.1200,8.9737
29324.0000,90.0000,-1271.6000,734.0000,-37.0000,0.0000,27.1000,2.0600,18.6104
30091.0000,91.0000,-1321.3000,767.0000,-49.7000,0.0000,27.1000,2.0600,18.6104
31092.0000,92.0000,-1376.6000,1001.0000,-55.3000,0.0000,27.1000,2.0600,18.6104
32093.0000,93.0000,-1438.8000,1001.0000,-62.2000,0.0000,27.1000,2.0600,18.6104
32556.0000,94.0000,-1466.5000,463.0000,-27.7000,0.0000,27.1000,2.0600,18.6104
33557.0000,95.0000,-1482.2000,1001.0000,-15.7000,46.0000,27.1000,2.0600,18.6104
34293.0000,96.0000,-1518.4000,736.0000,-36.2000,0.0000,27.1000,2.0600,18.6104
34846.0000,97.0000,-1539.0000,553.0000,-20.6000,7.9000,27.1000,2.0600,18.6104
35532.0000,98.0000,-1559.3000,686.0000,-20.3000,17.4000,27.1000,2.0600,18.6104
36256.0000,99.0000,-1580.6000,724.0000,-21.3000,14.7000,27.1000,2.0600,18.6104
